curve,curve_type,fpr,tpr,auc,ci_lo,ci_hi
ENSG00000100600,single_gene,0.7333333333333333,0.9090909090909091,0.6606060606060606,0.5101199196153557,0.8025181179163032
ENSG00000100600,single_gene,0.7333333333333333,0.9393939393939394,0.6606060606060606,0.5101199196153557,0.8025181179163032
ENSG00000100600,single_gene,0.8333333333333334,0.9393939393939394,0.6606060606060606,0.5101199196153557,0.8025181179163032
ENSG00000100600,single_gene,0.8333333333333334,0.9696969696969697,0.6606060606060606,0.5101199196153557,0.8025181179163032
ENSG00000100600,single_gene,0.9666666666666667,0.9696969696969697,0.6606060606060606,0.5101199196153557,0.8025181179163032
ENSG00000100600,single_gene,0.9666666666666667,1.0,0.6606060606060606,0.5101199196153557,0.8025181179163032
ENSG00000100600,single_gene,1.0,1.0,0.6606060606060606,0.5101199196153557,0.8025181179163032
ENSG00000101040,single_gene,0.0,0.0,0.7434343434343434,0.6132760032760033,0.8530761572921851
ENSG00000101040,single_gene,0.0,0.030303030303030304,0.7434343434343434,0.6132760032760033,0.8530761572921851
ENSG00000101040,single_gene,0.0,0.3939393939393939,0.7434343434343434,0.6132760032760033,0.8530761572921851
ENSG00000101040,single_gene,0.03333333333333333,0.3939393939393939,0.7434343434343434,0.6132760032760033,0.8530761572921851
ENSG00000101040,single_gene,0.03333333333333333,0.42424242424242425,0.7434343434343434,0.6132760032760033,0.8530761572921851
ENSG00000101040,single_gene,0.06666666666666667,0.42424242424242425,0.7434343434343434,0.6132760032760033,0.8530761572921851
ENSG00000101040,single_gene,0.06666666666666667,0.5454545454545454,0.7434343434343434,0.6132760032760033,0.8530761572921851
ENSG00000101040,single_gene,0.16666666666666666,0.5454545454545454,0.7434343434343434,0.6132760032760033,0.8530761572921851
ENSG00000101040,single_gene,0.16666666666666666,0.5757575757575758,0.7434343434343434,0.6132760032760033,0.8530761572921851
ENSG00000101040,single_gene,0.26666666666666666,0.5757575757575758,0.7434343434343434,0.6132760032760033,0.8530761572921851
ENSG00000101040,single_gene,0.26666666666666666,0.6060606060606061,0.7434343434343434,0.6132760032760033,0.8530761572921851
ENSG00000101040,single_gene,0.3333333333333333,0.6060606060606061,0.7434343434343434,0.6132760032760033,0.8530761572921851
ENSG00000101040,single_gene,0.3333333333333333,0.6363636363636364,0.7434343434343434,0.6132760032760033,0.8530761572921851
ENSG00000101040,single_gene,0.4666666666666667,0.6363636363636364,0.7434343434343434,0.6132760032760033,0.8530761572921851
ENSG00000101040,single_gene,0.4666666666666667,0.7272727272727273,0.7434343434343434,0.6132760032760033,0.8530761572921851
ENSG00000101040,single_gene,0.5,0.7272727272727273,0.7434343434343434,0.6132760032760033,0.8530761572921851
ENSG00000101040,single_gene,0.5,0.7575757575757576,0.7434343434343434,0.6132760032760033,0.8530761572921851
ENSG00000101040,single_gene,0.6,0.7575757575757576,0.7434343434343434,0.6132760032760033,0.8530761572921851
ENSG00000101040,single_gene,0.6,0.8484848484848485,0.7434343434343434,0.6132760032760033,0.8530761572921851
ENSG00000101040,single_gene,0.7,0.8484848484848485,0.7434343434343434,0.6132760032760033,0.8530761572921851
ENSG00000101040,single_gene,0.7,0.9393939393939394,0.7434343434343434,0.6132760032760033,0.8530761572921851
ENSG00000101040,single_gene,0.7666666666666667,0.9393939393939394,0.7434343434343434,0.6132760032760033,0.8530761572921851
ENSG00000101040,single_gene,0.7666666666666667,0.9696969696969697,0.7434343434343434,0.6132760032760033,0.8530761572921851
ENSG00000101040,single_gene,0.8333333333333334,0.9696969696969697,0.7434343434343434,0.6132760032760033,0.8530761572921851
ENSG00000101040,single_gene,0.8333333333333334,1.0,0.7434343434343434,0.6132760032760033,0.8530761572921851
ENSG00000101040,single_gene,1.0,1.0,0.7434343434343434,0.6132760032760033,0.8530761572921851
ENSG00000104327,single_gene,0.0,0.0,0.709090909090909,0.5740700483091787,0.8395134164777021
ENSG00000104327,single_gene,0.03333333333333333,0.0,0.709090909090909,0.5740700483091787,0.8395134164777021
