list,source,native,name,term_size,query_size,hits,domain,p_raw,p_adj,significant,genes,genes_ensg,calibrated_p
down,WP,WP:WP4304,Oligodendrocyte specification and differentiation leading to myelin components for CNS,8,12,1,5622,0.016959231777539534,0.05994073664343927,False,SOX6,ENSG00000110693,0.6237623762376238
down,WP,WP:WP455,GPCRs class A rhodopsin like,13,12,1,5622,0.027424439760700442,0.05994073664343927,False,SSTR1,ENSG00000139874,0.6237623762376238
down,GO:MF,GO:0030292,protein tyrosine kinase inhibitor activity,2,12,1,5622,0.004264766388127159,0.0804756843055824,False,IBTK,ENSG00000005700,0.6237623762376238
down,GO:MF,GO:0004994,somatostatin receptor activity,1,12,1,5622,0.0021344717182497333,0.0804756843055824,False,SSTR1,ENSG00000139874,0.6237623762376238
down,GO:MF,GO:0008188,neuropeptide receptor activity,2,12,1,5622,0.004264766388127159,0.0804756843055824,False,SSTR1,ENSG00000139874,0.6237623762376238
down,GO:MF,GO:0004197,cysteine-type endopeptidase activity,34,12,2,5622,0.0022560098744173426,0.0804756843055824,False,"LGMN, USP12","ENSG00000100600, ENSG00000152484",0.6237623762376238
down,GO:MF,GO:0004930,G protein-coupled receptor activity,47,12,2,5622,0.004280621505616085,0.0804756843055824,False,"ADGRB3, SSTR1","ENSG00000135298, ENSG00000139874",0.6237623762376238
down,GO:MF,GO:0009922,fatty acid elongase activity,4,12,1,5622,0.00851285430074208,0.11431547203853694,False,ELOVL7,ENSG00000164181,0.6237623762376238
down,GO:MF,GO:0008234,cysteine-type peptidase activity,65,12,2,5622,0.008062588313499305,0.11431547203853694,False,"LGMN, USP12","ENSG00000100600, ENSG00000152484",0.6237623762376238
down,GO:MF,GO:0042923,neuropeptide binding,5,12,1,5622,0.010630662372723408,0.11678652837375166,False,SSTR1,ENSG00000139874,0.6237623762376238
down,GO:MF,GO:0004175,endopeptidase activity,77,12,2,5622,0.011181688886848559,0.11678652837375166,False,"LGMN, USP12","ENSG00000100600, ENSG00000152484",0.6237623762376238
down,GO:BP,GO:0040015,negative regulation of multicellular organism growth,4,12,1,5622,0.00851285430074208,0.12102664036334643,False,LGMN,ENSG00000100600,0.6237623762376238
down,GO:BP,GO:0032332,positive regulation of chondrocyte differentiation,1,12,1,5622,0.0021344717182497333,0.12102664036334643,False,SOX6,ENSG00000110693,0.6237623762376238
down,GO:BP,GO:0034626,"fatty acid elongation, polyunsaturated fatty acid",4,12,1,5622,0.00851285430074208,0.12102664036334643,False,ELOVL7,ENSG00000164181,0.6237623762376238
down,GO:BP,GO:0038169,somatostatin receptor signaling pathway,1,12,1,5622,0.0021344717182497333,0.12102664036334643,False,SSTR1,ENSG00000139874,0.6237623762376238
down,GO:BP,GO:0021529,spinal cord oligodendrocyte cell differentiation,1,12,1,5622,0.0021344717182497333,0.12102664036334643,False,SOX6,ENSG00000110693,0.6237623762376238
down,GO:BP,GO:0042359,vitamin D metabolic process,2,12,1,5622,0.004264766388127159,0.12102664036334643,False,LGMN,ENSG00000100600,0.6237623762376238
down,GO:BP,GO:0038170,somatostatin signaling pathway,1,12,1,5622,0.0021344717182497333,0.12102664036334643,False,SSTR1,ENSG00000139874,0.6237623762376238
down,GO:BP,GO:0061743,motor learning,3,12,1,5622,0.006390891442102686,0.12102664036334643,False,ADGRB3,ENSG00000135298,0.6237623762376238
down,GO:BP,GO:0034625,"fatty acid elongation, monounsaturated fatty acid",4,12,1,5622,0.00851285430074208,0.12102664036334643,False,ELOVL7,ENSG00000164181,0.6237623762376238
down,GO:BP,GO:0051093,negative regulation of developmental process,255,12,4,5622,0.0015331593884866594,0.12102664036334643,False,"LGMN, SOX6, ADGRB3, CNTN4","ENSG00000100600, ENSG00000110693, ENSG00000135298, ENSG00000144619",0.6237623762376238
down,GO:BP,GO:0051592,response to calcium ion,51,12,2,5622,0.00502494179903562,0.12102664036334643,False,"CPNE3, LGMN","ENSG00000085719, ENSG00000100600",0.6237623762376238
down,GO:BP,GO:0045664,regulation of neuron differentiation,63,12,2,5622,0.007588277843986535,0.12102664036334643,False,"SH3GL3, CNTN4","ENSG00000140600, ENSG00000144619",0.6237623762376238
down,GO:BP,GO:2000725,regulation of cardiac muscle cell differentiation,3,12,1,5622,0.006390891442102686,0.12102664036334643,False,SOX6,ENSG00000110693,0.6237623762376238
down,GO:BP,GO:2001028,positive regulation of endothelial cell chemotaxis,3,12,1,5622,0.006390891442102686,0.12102664036334643,False,LGMN,ENSG00000100600,0.6237623762376238
down,GO:BP,GO:2001026,regulation of endothelial cell chemotaxis,4,12,1,5622,0.00851285430074208,0.12102664036334643,False,LGMN,ENSG00000100600,0.6237623762376238
down,GO:BP,GO:1905208,negative regulation of cardiocyte differentiation,3,12,1,5622,0.006390891442102686,0.12102664036334643,False,SOX6,ENSG00000110693,0.6237623762376238
down,GO:BP,GO:0061036,positive regulation of cartilage development,4,12,1,5622,0.00851285430074208,0.12102664036334643,False,SOX6,ENSG00000110693,0.6237623762376238
down,GO:BP,GO:0071248,cellular response to metal ion,62,12,2,5622,0.00735609689773162,0.12102664036334643,False,"CPNE3, LGMN","ENSG00000085719, ENSG00000100600",0.6237623762376238
down,GO:BP,GO:0019368,"fatty acid elongation, unsaturated fatty acid",4,12,1,5622,0.00851285430074208,0.12102664036334643,False,ELOVL7,ENSG00000164181,0.6237623762376238
down,GO:BP,GO:0071277,cellular response to calcium ion,31,12,2,5622,0.0018766218796224406,0.12102664036334643,False,"CPNE3, LGMN","ENSG00000085719, ENSG00000100600",0.6237623762376238
down,GO:BP,GO:0001502,cartilage condensation,4,12,1,5622,0.00851285430074208,0.12102664036334643,False,SOX6,ENSG00000110693,0.6237623762376238
down,GO:BP,GO:0098883,synapse pruning,4,12,1,5622,0.00851285430074208,0.12102664036334643,False,ADGRB3,ENSG00000135298,0.6237623762376238
down,GO:BP,GO:0090025,regulation of monocyte chemotaxis,3,12,1,5622,0.006390891442102686,0.12102664036334643,False,LGMN,ENSG00000100600,0.6237623762376238
down,GO:BP,GO:0072497,mesenchymal stem cell differentiation,4,12,1,5622,0.00851285430074208,0.12102664036334643,False,SOX6,ENSG00000110693,0.6237623762376238
down,GO:BP,GO:0007187,"G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger",3,12,1,5622,0.006390891442102686,0.12102664036334643,False,SSTR1,ENSG00000139874,0.6237623762376238
down,GO:BP,GO:0007417,central nervous system development,409,12,4,5622,0.008540186315961944,0.12102664036334643,False,"SOX6, SSTR1, SH3GL3, CNTN4","ENSG00000110693, ENSG00000139874, ENSG00000140600, ENSG00000144619",0.6237623762376238
down,GO:BP,GO:0098743,cell aggregation,4,12,1,5622,0.00851285430074208,0.12102664036334643,False,SOX6,ENSG00000110693,0.6237623762376238
down,GO:BP,GO:0090026,positive regulation of monocyte chemotaxis,1,12,1,5622,0.0021344717182497333,0.12102664036334643,False,LGMN,ENSG00000100600,0.6237623762376238
down,GO:BP,GO:2000739,regulation of mesenchymal stem cell differentiation,3,12,1,5622,0.006390891442102686,0.12102664036334643,False,SOX6,ENSG00000110693,0.6237623762376238
down,GO:BP,GO:2000738,positive regulation of stem cell differentiation,4,12,1,5622,0.00851285430074208,0.12102664036334643,False,SOX6,ENSG00000110693,0.6237623762376238
down,GO:BP,GO:2000741,positive regulation of mesenchymal stem cell differentiation,1,12,1,5622,0.0021344717182497333,0.12102664036334643,False,SOX6,ENSG00000110693,0.6237623762376238
down,GO:BP,GO:2000726,negative regulation of cardiac muscle cell differentiation,2,12,1,5622,0.004264766388127159,0.12102664036334643,False,SOX6,ENSG00000110693,0.6237623762376238
down,GO:BP,GO:1900186,negative regulation of clathrin-dependent endocytosis,3,12,1,5622,0.006390891442102686,0.12102664036334643,False,SH3GL3,ENSG00000140600,0.6237623762376238
down,GO:BP,GO:0006624,vacuolar protein processing,2,12,1,5622,0.004264766388127159,0.12102664036334643,False,LGMN,ENSG00000100600,0.6237623762376238
down,GO:BP,GO:1905806,regulation of synapse pruning,2,12,1,5622,0.004264766388127159,0.12102664036334643,False,ADGRB3,ENSG00000135298,0.6237623762376238
down,GO:BP,GO:0038127,ERBB signaling pathway,69,12,2,5622,0.009050646969420295,0.12469780268979078,False,"CPNE3, LGMN","ENSG00000085719, ENSG00000100600",0.6237623762376238
down,GO:BP,GO:0019367,"fatty acid elongation, saturated fatty acid",5,12,1,5622,0.010630662372723408,0.12554306040168547,False,ELOVL7,ENSG00000164181,0.6237623762376238
down,GO:BP,GO:0042761,very long-chain fatty acid biosynthetic process,5,12,1,5622,0.010630662372723408,0.12554306040168547,False,ELOVL7,ENSG00000164181,0.6237623762376238
down,GO:BP,GO:0035767,endothelial cell chemotaxis,5,12,1,5622,0.010630662372723408,0.12554306040168547,False,LGMN,ENSG00000100600,0.6237623762376238
down,GO:BP,GO:0071495,cellular response to endogenous stimulus,433,12,4,5622,0.010435365557340835,0.12554306040168547,False,"CPNE3, LGMN, SOX6, SSTR1","ENSG00000085719, ENSG00000100600, ENSG00000110693, ENSG00000139874",0.6237623762376238
down,GO:BP,GO:1905207,regulation of cardiocyte differentiation,5,12,1,5622,0.010630662372723408,0.12554306040168547,False,SOX6,ENSG00000110693,0.6237623762376238
down,GO:BP,GO:0002548,monocyte chemotaxis,5,12,1,5622,0.010630662372723408,0.12554306040168547,False,LGMN,ENSG00000100600,0.6237623762376238
down,GO:BP,GO:0070593,dendrite self-avoidance,7,12,1,5622,0.01485384373208718,0.13643530539102727,False,CNTN4,ENSG00000144619,0.6237623762376238
down,GO:BP,GO:0030497,fatty acid elongation,6,12,1,5622,0.012744323054853962,0.13643530539102727,False,ELOVL7,ENSG00000164181,0.6237623762376238
down,GO:BP,GO:0019886,antigen processing and presentation of exogenous peptide antigen via MHC class II,7,12,1,5622,0.01485384373208718,0.13643530539102727,False,LGMN,ENSG00000100600,0.6237623762376238
down,GO:BP,GO:0002495,antigen processing and presentation of peptide antigen via MHC class II,7,12,1,5622,0.01485384373208718,0.13643530539102727,False,LGMN,ENSG00000100600,0.6237623762376238
down,GO:BP,GO:0016322,neuron remodeling,7,12,1,5622,0.01485384373208718,0.13643530539102727,False,ADGRB3,ENSG00000135298,0.6237623762376238
down,GO:BP,GO:0010447,response to acidic pH,6,12,1,5622,0.012744323054853962,0.13643530539102727,False,LGMN,ENSG00000100600,0.6237623762376238
down,GO:BP,GO:0070848,response to growth factor,242,12,3,5622,0.012983285614403825,0.13643530539102727,False,"CPNE3, LGMN, SOX6","ENSG00000085719, ENSG00000100600, ENSG00000110693",0.6237623762376238
down,GO:BP,GO:0071363,cellular response to growth factor stimulus,235,12,3,5622,0.011986272122936925,0.13643530539102727,False,"CPNE3, LGMN, SOX6","ENSG00000085719, ENSG00000100600, ENSG00000110693",0.6237623762376238
down,GO:BP,GO:0048519,negative regulation of biological process,1794,12,8,5622,0.014097148955729649,0.13643530539102727,False,"IBTK, LGMN, SOX6, ADGRB3, SSTR1, SH3GL3, CNTN4, SCAI","ENSG00000005700, ENSG00000100600, ENSG00000110693, ENSG00000135298, ENSG00000139874, ENSG00000140600, ENSG00000144619, ENSG00000173611",0.6237623762376238
down,GO:BP,GO:0035729,cellular response to hepatocyte growth factor stimulus,7,12,1,5622,0.01485384373208718,0.13643530539102727,False,LGMN,ENSG00000100600,0.6237623762376238
down,GO:BP,GO:0051146,striated muscle cell differentiation,84,12,2,5622,0.013211658652564481,0.13643530539102727,False,"SOX6, ADGRB3","ENSG00000110693, ENSG00000135298",0.6237623762376238
down,GO:BP,GO:0007612,learning,87,12,2,5622,0.014127771106333535,0.13643530539102727,False,"LGMN, ADGRB3","ENSG00000100600, ENSG00000135298",0.6237623762376238
down,GO:MF,GO:0061133,endopeptidase activator activity,7,12,1,5622,0.01485384373208718,0.1396261310816239,False,LGMN,ENSG00000100600,0.6237623762376238
down,GO:BP,GO:2000145,regulation of cell motility,293,12,3,5622,0.021700106971987113,0.13964937696108673,False,"CPNE3, LGMN, SCAI","ENSG00000085719, ENSG00000100600, ENSG00000173611",0.6237623762376238
down,GO:BP,GO:0050808,synapse organization,289,12,3,5622,0.02092244977021159,0.13964937696108673,False,"LGMN, ADGRB3, CNTN4","ENSG00000100600, ENSG00000135298, ENSG00000144619",0.6237623762376238
down,GO:BP,GO:0051241,negative regulation of multicellular organismal process,283,12,3,5622,0.019786283604242394,0.13964937696108673,False,"LGMN, SOX6, ADGRB3","ENSG00000100600, ENSG00000110693, ENSG00000135298",0.6237623762376238
down,GO:BP,GO:1900273,positive regulation of long-term synaptic potentiation,11,12,1,5622,0.023250673677175614,0.13964937696108673,False,LGMN,ENSG00000100600,0.6237623762376238
down,GO:BP,GO:0021515,cell differentiation in spinal cord,8,12,1,5622,0.016959231777539534,0.13964937696108673,False,SOX6,ENSG00000110693,0.6237623762376238
down,GO:BP,GO:0000768,syncytium formation by plasma membrane fusion,12,12,1,5622,0.025339604690519737,0.13964937696108673,False,ADGRB3,ENSG00000135298,0.6237623762376238
down,GO:BP,GO:0019884,antigen processing and presentation of exogenous antigen,12,12,1,5622,0.025339604690519737,0.13964937696108673,False,LGMN,ENSG00000100600,0.6237623762376238
down,GO:BP,GO:0140253,cell-cell fusion,12,12,1,5622,0.025339604690519737,0.13964937696108673,False,ADGRB3,ENSG00000135298,0.6237623762376238
down,GO:BP,GO:0000038,very long-chain fatty acid metabolic process,12,12,1,5622,0.025339604690519737,0.13964937696108673,False,ELOVL7,ENSG00000164181,0.6237623762376238
down,GO:BP,GO:0007420,brain development,295,12,3,5622,0.02209501389609408,0.13964937696108673,False,"SOX6, SSTR1, CNTN4","ENSG00000110693, ENSG00000139874, ENSG00000144619",0.6237623762376238
down,GO:BP,GO:0050793,regulation of developmental process,800,12,5,5622,0.019195770709947543,0.13964937696108673,False,"LGMN, SOX6, ADGRB3, SH3GL3, CNTN4","ENSG00000100600, ENSG00000110693, ENSG00000135298, ENSG00000140600, ENSG00000144619",0.6237623762376238
down,GO:BP,GO:0030334,regulation of cell migration,276,12,3,5622,0.018506569292736773,0.13964937696108673,False,"CPNE3, LGMN, SCAI","ENSG00000085719, ENSG00000100600, ENSG00000173611",0.6237623762376238
down,GO:BP,GO:0061035,regulation of cartilage development,12,12,1,5622,0.025339604690519737,0.13964937696108673,False,SOX6,ENSG00000110693,0.6237623762376238
down,GO:BP,GO:0002478,antigen processing and presentation of exogenous peptide antigen,9,12,1,5622,0.019060494552507374,0.13964937696108673,False,LGMN,ENSG00000100600,0.6237623762376238
down,GO:BP,GO:0060322,head development,310,12,3,5622,0.025186432897346112,0.13964937696108673,False,"SOX6, SSTR1, CNTN4","ENSG00000110693, ENSG00000139874, ENSG00000144619",0.6237623762376238
down,GO:BP,GO:0002504,antigen processing and presentation of peptide or polysaccharide antigen via MHC class II,8,12,1,5622,0.016959231777539534,0.13964937696108673,False,LGMN,ENSG00000100600,0.6237623762376238
down,GO:BP,GO:0032330,regulation of chondrocyte differentiation,8,12,1,5622,0.016959231777539534,0.13964937696108673,False,SOX6,ENSG00000110693,0.6237623762376238
down,GO:BP,GO:2000369,regulation of clathrin-dependent endocytosis,10,12,1,5622,0.021157639406483852,0.13964937696108673,False,SH3GL3,ENSG00000140600,0.6237623762376238
down,GO:BP,GO:0150146,cell junction disassembly,11,12,1,5622,0.023250673677175614,0.13964937696108673,False,ADGRB3,ENSG00000135298,0.6237623762376238
down,GO:BP,GO:0010038,response to metal ion,114,12,2,5622,0.023558521899320797,0.13964937696108673,False,"CPNE3, LGMN","ENSG00000085719, ENSG00000100600",0.6237623762376238
down,GO:BP,GO:0090128,regulation of synapse maturation,11,12,1,5622,0.023250673677175614,0.13964937696108673,False,ADGRB3,ENSG00000135298,0.6237623762376238
down,GO:BP,GO:0035024,negative regulation of Rho protein signal transduction,11,12,1,5622,0.023250673677175614,0.13964937696108673,False,SCAI,ENSG00000173611,0.6237623762376238
down,GO:BP,GO:0106030,neuron projection fasciculation,11,12,1,5622,0.023250673677175614,0.13964937696108673,False,CNTN4,ENSG00000144619,0.6237623762376238
down,GO:BP,GO:0007520,myoblast fusion,9,12,1,5622,0.019060494552507374,0.13964937696108673,False,ADGRB3,ENSG00000135298,0.6237623762376238
down,GO:BP,GO:0071392,cellular response to estradiol stimulus,12,12,1,5622,0.025339604690519737,0.13964937696108673,False,SSTR1,ENSG00000139874,0.6237623762376238
down,GO:BP,GO:0007413,axonal fasciculation,11,12,1,5622,0.023250673677175614,0.13964937696108673,False,CNTN4,ENSG00000144619,0.6237623762376238
down,GO:BP,GO:0040012,regulation of locomotion,310,12,3,5622,0.025186432897346112,0.13964937696108673,False,"CPNE3, LGMN, SCAI","ENSG00000085719, ENSG00000100600, ENSG00000173611",0.6237623762376238
down,GO:BP,GO:0035336,long-chain fatty-acyl-CoA metabolic process,11,12,1,5622,0.023250673677175614,0.13964937696108673,False,ELOVL7,ENSG00000164181,0.6237623762376238
down,GO:BP,GO:0048002,antigen processing and presentation of peptide antigen,12,12,1,5622,0.025339604690519737,0.13964937696108673,False,LGMN,ENSG00000100600,0.6237623762376238
down,GO:BP,GO:0051154,negative regulation of striated muscle cell differentiation,9,12,1,5622,0.019060494552507374,0.13964937696108673,False,SOX6,ENSG00000110693,0.6237623762376238
down,GO:BP,GO:0048167,regulation of synaptic plasticity,116,12,2,5622,0.02433839680474498,0.13964937696108673,False,"LGMN, CNTN4","ENSG00000100600, ENSG00000144619",0.6237623762376238
down,GO:BP,GO:0035728,response to hepatocyte growth factor,8,12,1,5622,0.016959231777539534,0.13964937696108673,False,LGMN,ENSG00000100600,0.6237623762376238
down,GO:BP,GO:0035338,long-chain fatty-acyl-CoA biosynthetic process,9,12,1,5622,0.019060494552507374,0.13964937696108673,False,ELOVL7,ENSG00000164181,0.6237623762376238
down,GO:BP,GO:0038128,ERBB2 signaling pathway,8,12,1,5622,0.016959231777539534,0.13964937696108673,False,CPNE3,ENSG00000085719,0.6237623762376238
down,GO:BP,GO:0009268,response to pH,8,12,1,5622,0.016959231777539534,0.13964937696108673,False,LGMN,ENSG00000100600,0.6237623762376238
down,GO:BP,GO:0009719,response to endogenous stimulus,502,12,4,5622,0.017397053695948628,0.13964937696108673,False,"CPNE3, LGMN, SOX6, SSTR1","ENSG00000085719, ENSG00000100600, ENSG00000110693, ENSG00000139874",0.6237623762376238
down,GO:BP,GO:0042692,muscle cell differentiation,120,12,2,5622,0.02593028523102043,0.14133430191852892,False,"SOX6, ADGRB3","ENSG00000110693, ENSG00000135298",0.6237623762376238
down,GO:BP,GO:0007158,neuron cell-cell adhesion,13,12,1,5622,0.027424439760700442,0.14318444338218322,False,CNTN4,ENSG00000144619,0.6237623762376238
down,GO:BP,GO:0046949,fatty-acyl-CoA biosynthetic process,13,12,1,5622,0.027424439760700442,0.14318444338218322,False,ELOVL7,ENSG00000164181,0.6237623762376238
down,GO:BP,GO:0006636,unsaturated fatty acid biosynthetic process,13,12,1,5622,0.027424439760700442,0.14318444338218322,False,ELOVL7,ENSG00000164181,0.6237623762376238
down,GO:BP,GO:0006949,syncytium formation,13,12,1,5622,0.027424439760700442,0.14318444338218322,False,ADGRB3,ENSG00000135298,0.6237623762376238
down,GO:BP,GO:0051148,negative regulation of muscle cell differentiation,14,12,1,5622,0.02950518619016588,0.1508718799002306,False,SOX6,ENSG00000110693,0.6237623762376238
