gene,symbol,metric,panel
ENSG00000107295,SH3GL2,-0.054587934,False
ENSG00000153234,NR4A2,-0.054865476,False
ENSG00000197323,TRIM33,-0.054873504,False
ENSG00000151640,DPYSL4,-0.054906636,False
ENSG00000103994,ZNF106,-0.05493124,False
ENSG00000007047,MARK4,-0.054954514,False
ENSG00000114127,XRN1,-0.0551117,False
ENSG00000111276,CDKN1B,-0.055133585,False
ENSG00000197622,CDC42SE1,-0.055190224,False
ENSG00000143702,CEP170,-0.055283826,False
ENSG00000161642,ZNF385A,-0.0555023,False
ENSG00000198689,SLC9A6,-0.055511,False
ENSG00000163811,WDR43,-0.05558228,False
ENSG00000010270,STARD3NL,-0.05565129,False
ENSG00000116147,TNR,-0.055663675,False
ENSG00000175395,ZNF25,-0.055749975,False
ENSG00000135956,TMEM127,-0.055905707,False
ENSG00000116288,PARK7,-0.055994175,False
ENSG00000083750,RRAGB,-0.056122288,False
ENSG00000185477,GPRIN3,-0.056303747,False
ENSG00000163541,SUCLG1,-0.056313932,False
ENSG00000101152,DNAJC5,-0.056394715,False
ENSG00000158941,CCAR2,-0.056517627,False
ENSG00000139531,SUOX,-0.056518298,False
ENSG00000144283,PKP4,-0.05652945,False
ENSG00000175387,SMAD2,-0.056772113,False
ENSG00000205138,SDHAF1,-0.056894314,False
ENSG00000107954,NEURL1,-0.056915354,False
ENSG00000105255,FSD1,-0.05706108,False
ENSG00000136897,MRPL50,-0.057356454,False
ENSG00000130703,OSBPL2,-0.057395913,False
ENSG00000175264,CHST1,-0.05755251,False
ENSG00000075711,DLG1,-0.05756713,False
ENSG00000158716,DUSP23,-0.057627764,False
ENSG00000134153,EMC7,-0.057720687,False
ENSG00000185049,NELFA,-0.057876132,False
ENSG00000166033,HTRA1,-0.057918128,False
ENSG00000065534,MYLK,-0.05813672,False
ENSG00000114054,PCCB,-0.05819817,False
ENSG00000052802,MSMO1,-0.05830528,False
ENSG00000153140,CETN3,-0.05844673,False
ENSG00000143774,GUK1,-0.058550958,False
ENSG00000011009,LYPLA2,-0.058605008,False
ENSG00000106799,TGFBR1,-0.058623888,False
ENSG00000112249,ASCC3,-0.058633395,False
ENSG00000182541,LIMK2,-0.05886246,False
ENSG00000100372,SLC25A17,-0.058960166,False
ENSG00000122335,SERAC1,-0.05896042,False
ENSG00000039319,ZFYVE16,-0.05919197,False
ENSG00000152926,ZNF117,-0.05934053,False
ENSG00000144224,UBXN4,-0.05953347,False
ENSG00000117152,RGS4,-0.059589136,False
ENSG00000119711,ALDH6A1,-0.059602164,False
ENSG00000163902,RPN1,-0.060374655,False
ENSG00000196072,BLOC1S2,-0.060384277,False
ENSG00000063244,U2AF2,-0.06042621,False
ENSG00000163125,RPRD2,-0.060591094,False
ENSG00000154127,UBASH3B,-0.060697958,False
ENSG00000101363,MANBAL,-0.06084723,False
ENSG00000129250,KIF1C,-0.060943827,False
ENSG00000137821,LRRC49,-0.061039843,False
ENSG00000100483,VCPKMT,-0.061204977,False
ENSG00000166747,AP1G1,-0.061568324,False
ENSG00000067955,CBFB,-0.061589636,False
ENSG00000070018,LRP6,-0.06171682,False
ENSG00000163956,LRPAP1,-0.061869096,False
ENSG00000033627,ATP6V0A1,-0.061874248,False
ENSG00000162601,MYSM1,-0.062002905,False
ENSG00000133142,TCEAL4,-0.062265545,False
ENSG00000117481,NSUN4,-0.062341984,False
ENSG00000145555,MYO10,-0.06241723,False
ENSG00000163660,CCNL1,-0.06257491,False
ENSG00000121310,ECHDC2,-0.06259889,False
ENSG00000065491,TBC1D22B,-0.062610924,False
ENSG00000108256,NUFIP2,-0.063038096,False
ENSG00000079332,SAR1A,-0.06323728,False
ENSG00000160551,TAOK1,-0.06328332,False
ENSG00000135250,SRPK2,-0.06332841,False
ENSG00000140367,UBE2Q2,-0.06357072,False
ENSG00000113387,SUB1,-0.063741274,False
ENSG00000170759,KIF5B,-0.063787796,False
ENSG00000169213,RAB3B,-0.06388088,False
ENSG00000135525,MAP7,-0.06392861,False
ENSG00000185818,NAT8L,-0.06409624,False
ENSG00000186020,ZNF529,-0.06413043,False
ENSG00000134644,PUM1,-0.06435853,False
ENSG00000055147,FAM114A2,-0.064690955,False
ENSG00000108094,CUL2,-0.06477111,False
ENSG00000187147,RNF220,-0.064836994,False
ENSG00000072832,CRMP1,-0.06512808,False
ENSG00000125746,EML2,-0.06519183,False
ENSG00000264364,DYNLL2,-0.06538744,False
ENSG00000178301,AQP11,-0.065697744,False
ENSG00000142235,LMTK3,-0.06601721,False
ENSG00000162734,PEA15,-0.06618922,False
ENSG00000136942,RPL35,-0.066230886,False
ENSG00000220205,VAMP2,-0.06629754,False
ENSG00000138311,ZNF365,-0.06630663,False
ENSG00000173272,MZT2A,-0.06654717,False
ENSG00000115993,TRAK2,-0.06674635,False
ENSG00000151491,EPS8,-0.06681512,False
ENSG00000123739,PLA2G12A,-0.06687674,False
ENSG00000254858,MPV17L2,-0.067165256,False
ENSG00000131507,NDFIP1,-0.0674498,False
ENSG00000057935,MTA3,-0.06753666,False
ENSG00000076043,REXO2,-0.067652285,False
ENSG00000086102,NFX1,-0.067778416,False
ENSG00000095787,WAC,-0.067798264,False
ENSG00000130254,SAFB2,-0.06779931,False
ENSG00000197226,TBC1D9B,-0.06789797,False
ENSG00000129353,SLC44A2,-0.06808284,False
ENSG00000139687,RB1,-0.06819466,False
ENSG00000173210,ABLIM3,-0.06824738,False
ENSG00000067533,RRP15,-0.06827665,False
ENSG00000150459,SAP18,-0.06829302,False
ENSG00000158856,DMTN,-0.06840329,False
ENSG00000070081,NUCB2,-0.06843669,False
ENSG00000181704,YIPF6,-0.06851179,False
ENSG00000022355,GABRA1,-0.068669714,False
ENSG00000140259,MFAP1,-0.06890815,False
ENSG00000197860,SGTB,-0.0689433,False
ENSG00000106615,RHEB,-0.069431715,False
ENSG00000166167,BTRC,-0.069559805,False
ENSG00000109472,CPE,-0.06964842,False
ENSG00000105220,GPI,-0.069723904,False
ENSG00000253729,PRKDC,-0.06984751,False
ENSG00000179912,R3HDM2,-0.06991388,False
ENSG00000116254,CHD5,-0.07007106,False
ENSG00000105438,KDELR1,-0.07021417,False
ENSG00000165175,MID1IP1,-0.070254736,False
ENSG00000173068,BNC2,-0.07027145,False
ENSG00000107959,PITRM1,-0.070425056,False
ENSG00000117632,STMN1,-0.07048102,False
ENSG00000120306,CYSTM1,-0.07048235,False
ENSG00000160679,CHTOP,-0.07050938,False
ENSG00000126821,SGPP1,-0.07058183,False
ENSG00000135144,DTX1,-0.07059098,False
ENSG00000164588,HCN1,-0.07064053,False
ENSG00000173786,CNP,-0.070804186,False
ENSG00000129559,NEDD8,-0.07090221,False
ENSG00000127603,MACF1,-0.07095504,False
ENSG00000116649,SRM,-0.071090646,False
ENSG00000180964,TCEAL8,-0.071224615,False
ENSG00000149231,CCDC82,-0.07131794,False
ENSG00000104427,ZC2HC1A,-0.07136441,False
ENSG00000110075,PPP6R3,-0.07149729,False
ENSG00000181991,MRPS11,-0.07153537,False
ENSG00000153253,SCN3A,-0.07157459,False
ENSG00000085871,MGST2,-0.07172352,False
ENSG00000001460,STPG1,-0.071726225,False
ENSG00000153130,SCOC,-0.071818374,False
ENSG00000089154,GCN1,-0.07183779,False
ENSG00000148053,NTRK2,-0.07185931,False
ENSG00000100650,SRSF5,-0.07195354,False
ENSG00000155966,AFF2,-0.07203036,False
ENSG00000156471,PTDSS1,-0.07207329,False
ENSG00000120733,KDM3B,-0.0721508,False
ENSG00000135047,CTSL,-0.07227939,False
ENSG00000189171,S100A13,-0.07231939,False
ENSG00000197111,PCBP2,-0.072406374,False
ENSG00000121871,SLITRK3,-0.07241365,False
ENSG00000149658,YTHDF1,-0.0725752,False
ENSG00000163374,YY1AP1,-0.07258173,False
ENSG00000162736,NCSTN,-0.072747506,False
ENSG00000112640,PPP2R5D,-0.072784066,False
ENSG00000137876,RSL24D1,-0.07283842,False
ENSG00000125510,OPRL1,-0.07285792,False
ENSG00000157637,SLC38A10,-0.072882675,False
ENSG00000132670,PTPRA,-0.07288761,False
ENSG00000120063,GNA13,-0.07293111,False
ENSG00000125304,TM9SF2,-0.07307637,False
ENSG00000166548,TK2,-0.07327369,False
ENSG00000185909,KLHDC8B,-0.07343977,False
ENSG00000164418,GRIK2,-0.073459886,False
ENSG00000163995,ABLIM2,-0.07395861,False
ENSG00000138430,OLA1,-0.073993586,False
ENSG00000127125,PPCS,-0.07399673,False
ENSG00000273079,GRIN2B,-0.07400928,False
ENSG00000179262,RAD23A,-0.07402317,False
ENSG00000103351,CLUAP1,-0.07427047,False
ENSG00000160145,KALRN,-0.074295625,False
ENSG00000120727,PAIP2,-0.07452286,False
ENSG00000137968,SLC44A5,-0.07467289,False
ENSG00000100744,GSKIP,-0.07471952,False
ENSG00000133101,CCNA1,-0.07493397,False
ENSG00000154813,DPH3,-0.07499018,False
ENSG00000010322,NISCH,-0.075030595,False
ENSG00000143164,DCAF6,-0.0752756,False
ENSG00000125818,PSMF1,-0.07540801,False
ENSG00000158615,PPP1R15B,-0.07545057,False
ENSG00000167325,RRM1,-0.07548733,False
ENSG00000167470,MIDN,-0.07562522,False
ENSG00000106701,FSD1L,-0.075699896,False
ENSG00000184905,TCEAL2,-0.07589369,False
ENSG00000165678,GHITM,-0.07592772,False
ENSG00000120837,NFYB,-0.07607961,False
ENSG00000065609,SNAP91,-0.076158084,False
ENSG00000134318,ROCK2,-0.076377265,False
ENSG00000135404,CD63,-0.076411396,False
ENSG00000143314,MRPL24,-0.07656224,False
ENSG00000122417,ODF2L,-0.07662906,False
ENSG00000182054,IDH2,-0.07683526,False
ENSG00000133313,CNDP2,-0.07688229,False
ENSG00000161057,PSMC2,-0.07692777,False
ENSG00000082641,NFE2L1,-0.07693634,False
ENSG00000124214,STAU1,-0.07734238,False
ENSG00000150787,PTS,-0.07743109,False
ENSG00000053770,AP5M1,-0.07754631,False
ENSG00000101972,STAG2,-0.0776373,False
ENSG00000171450,CDK5R2,-0.07765578,False
ENSG00000073803,MAP3K13,-0.077698514,False
ENSG00000134121,CHL1,-0.07788009,False
ENSG00000146938,NLGN4X,-0.07794557,False
ENSG00000103502,CDIPT,-0.078027956,False
ENSG00000176887,SOX11,-0.07804057,False
ENSG00000141425,RPRD1A,-0.07824021,False
ENSG00000099904,ZDHHC8,-0.078371026,False
ENSG00000122085,MTERF4,-0.07849557,False
ENSG00000116199,FAM20B,-0.078585915,False
ENSG00000163625,WDFY3,-0.078609556,False
ENSG00000144834,TAGLN3,-0.07863149,False
ENSG00000185803,SLC52A2,-0.078649774,False
ENSG00000077235,GTF3C1,-0.07893596,False
ENSG00000187094,CCK,-0.079066366,False
ENSG00000185009,AP3M1,-0.07955684,False
ENSG00000176407,KCMF1,-0.0796471,False
ENSG00000093183,SEC22C,-0.079684645,False
ENSG00000063245,EPN1,-0.079814084,False
ENSG00000047315,POLR2B,-0.07985092,False
ENSG00000044115,CTNNA1,-0.08003581,False
ENSG00000138777,PPA2,-0.08017879,False
ENSG00000198162,MAN1A2,-0.080223,False
ENSG00000171858,RPS21,-0.08031234,False
ENSG00000173230,GOLGB1,-0.08044957,False
ENSG00000182134,TDRKH,-0.080521904,False
ENSG00000122574,WIPF3,-0.080537766,False
ENSG00000079739,PGM1,-0.08059484,False
ENSG00000108528,SLC25A11,-0.08063847,False
ENSG00000035928,RFC1,-0.0807862,False
ENSG00000160469,BRSK1,-0.08092474,False
ENSG00000164985,PSIP1,-0.080928795,False
ENSG00000174165,ZDHHC24,-0.0810466,False
ENSG00000148444,COMMD3,-0.08104687,False
ENSG00000106263,EIF3B,-0.08120063,False
ENSG00000141644,MBD1,-0.081265956,False
ENSG00000115073,ACTR1B,-0.08126986,False
ENSG00000136856,SLC2A8,-0.081340715,False
ENSG00000149657,LSM14B,-0.0814152,False
ENSG00000184203,PPP1R2,-0.08143662,False
ENSG00000165219,GAPVD1,-0.081488766,False
ENSG00000144635,DYNC1LI1,-0.0815225,False
ENSG00000106692,FKTN,-0.081572436,False
ENSG00000171298,GAA,-0.08167151,False
ENSG00000119541,VPS4B,-0.08168709,False
ENSG00000134982,APC,-0.08173902,False
ENSG00000153827,TRIP12,-0.08206225,False
ENSG00000158793,NIT1,-0.08213328,False
ENSG00000077549,CAPZB,-0.08225786,False
ENSG00000071575,TRIB2,-0.082635656,False
ENSG00000198382,UVRAG,-0.082769044,False
ENSG00000002746,HECW1,-0.082842164,False
ENSG00000122778,KIAA1549,-0.08285309,False
ENSG00000160191,PDE9A,-0.082976036,False
ENSG00000141503,MINK1,-0.08319703,False
ENSG00000067704,IARS2,-0.08327857,False
ENSG00000147955,SIGMAR1,-0.08350346,False
ENSG00000026652,AGPAT4,-0.08352632,False
ENSG00000111802,TDP2,-0.083594255,False
ENSG00000144580,CNOT9,-0.08362192,False
ENSG00000146085,MMUT,-0.08363796,False
ENSG00000129657,SEC14L1,-0.0837437,False
ENSG00000093000,NUP50,-0.083873115,False
ENSG00000124406,ATP8A1,-0.08395805,False
ENSG00000111110,PPM1H,-0.084013104,False
ENSG00000130294,KIF1A,-0.08401453,False
ENSG00000078549,ADCYAP1R1,-0.08416892,False
ENSG00000106993,CDC37L1,-0.084273234,False
ENSG00000142230,SAE1,-0.08433733,False
ENSG00000129562,DAD1,-0.08436705,False
ENSG00000011566,MAP4K3,-0.08442721,False
ENSG00000119013,NDUFB3,-0.08442903,False
ENSG00000144645,OSBPL10,-0.08445203,False
ENSG00000166337,TAF10,-0.084488206,False
ENSG00000092201,SUPT16H,-0.08450182,False
ENSG00000129116,PALLD,-0.08461919,False
ENSG00000084764,MAPRE3,-0.08463635,False
ENSG00000091039,OSBPL8,-0.08502043,False
ENSG00000130985,UBA1,-0.08512941,False
ENSG00000163536,SERPINI1,-0.08522704,False
ENSG00000133884,DPF2,-0.085312456,False
ENSG00000119537,KDSR,-0.08532324,False
ENSG00000054983,GALC,-0.085511826,False
ENSG00000174953,DHX36,-0.085585766,False
ENSG00000132718,SYT11,-0.08560524,False
ENSG00000163453,IGFBP7,-0.08563091,False
ENSG00000165572,KBTBD6,-0.08563781,False
ENSG00000113441,LNPEP,-0.08588062,False
ENSG00000080493,SLC4A4,-0.08616204,False
ENSG00000124802,EEF1E1,-0.08638388,False
ENSG00000159459,UBR1,-0.08641393,False
ENSG00000181610,MRPS23,-0.08651141,False
ENSG00000154359,LONRF1,-0.08656947,False
ENSG00000196950,SLC39A10,-0.08657031,False
ENSG00000138757,G3BP2,-0.08665096,False
ENSG00000111642,CHD4,-0.08691094,False
ENSG00000197956,S100A6,-0.08715167,False
ENSG00000119953,SMNDC1,-0.08722396,False
ENSG00000168772,CXXC4,-0.08730707,False
ENSG00000117602,RCAN3,-0.08745627,False
ENSG00000172007,RAB33B,-0.08769501,False
ENSG00000100321,SYNGR1,-0.08770842,False
ENSG00000104687,GSR,-0.087908216,False
ENSG00000160087,UBE2J2,-0.08798695,False
ENSG00000099814,CEP170B,-0.08807359,False
ENSG00000240694,PNMA2,-0.088091776,False
ENSG00000083720,OXCT1,-0.088156275,False
ENSG00000157500,APPL1,-0.08822203,False
ENSG00000140939,NOL3,-0.08823772,False
ENSG00000172201,ID4,-0.08867215,False
ENSG00000103034,NDRG4,-0.08881708,False
ENSG00000158258,CLSTN2,-0.08907213,False
ENSG00000117713,ARID1A,-0.08924184,False
ENSG00000163832,ELP6,-0.0892752,False
ENSG00000138785,INTS12,-0.08934558,False
ENSG00000137871,ZNF280D,-0.089353144,False
ENSG00000113621,TXNDC15,-0.08958518,False
ENSG00000148840,PPRC1,-0.08963463,False
ENSG00000168495,POLR3D,-0.089636415,False
ENSG00000143147,GPR161,-0.08976623,False
ENSG00000155957,TMBIM4,-0.08977781,False
ENSG00000103540,CCP110,-0.08978674,False
ENSG00000156304,SCAF4,-0.08987284,False
ENSG00000103064,SLC7A6,-0.090002656,False
ENSG00000157064,NMNAT2,-0.09000875,False
ENSG00000068078,FGFR3,-0.09003966,False
ENSG00000160688,FLAD1,-0.09018432,False
ENSG00000179950,PUF60,-0.09029819,False
ENSG00000108312,UBTF,-0.09042911,False
ENSG00000183023,SLC8A1,-0.09047455,False
ENSG00000142453,CARM1,-0.09051495,False
ENSG00000178952,TUFM,-0.090755396,False
ENSG00000117118,SDHB,-0.090784386,False
ENSG00000138413,IDH1,-0.09081998,False
ENSG00000198315,ZKSCAN8,-0.09092814,False
ENSG00000184831,APOO,-0.09131382,False
ENSG00000118965,WDR35,-0.09147276,False
ENSG00000048707,VPS13D,-0.0916546,False
ENSG00000075415,SLC25A3,-0.0917331,False
ENSG00000168743,NPNT,-0.09176667,False
ENSG00000111261,MANSC1,-0.091790386,False
ENSG00000186001,LRCH3,-0.09197321,False
ENSG00000146281,PM20D2,-0.0922576,False
ENSG00000115808,STRN,-0.092421986,False
ENSG00000127445,PIN1,-0.09242454,False
ENSG00000100612,DHRS7,-0.092436925,False
ENSG00000078304,PPP2R5C,-0.092592336,False
ENSG00000050748,MAPK9,-0.09266806,False
ENSG00000154065,ANKRD29,-0.09269531,False
ENSG00000159322,ADPGK,-0.09300146,False
ENSG00000117222,RBBP5,-0.09321836,False
ENSG00000082269,FAM135A,-0.09359402,False
ENSG00000113742,CPEB4,-0.09380952,False
ENSG00000106665,CLIP2,-0.09383232,False
ENSG00000082014,SMARCD3,-0.09386762,False
ENSG00000110274,CEP164,-0.09391099,False
ENSG00000107758,PPP3CB,-0.0939967,False
ENSG00000115514,TXNDC9,-0.09406109,False
ENSG00000025039,RRAGD,-0.09413077,False
ENSG00000186665,C17orf58,-0.094247125,False
ENSG00000101350,KIF3B,-0.09467636,False
ENSG00000153904,DDAH1,-0.094746865,False
ENSG00000155229,MMS19,-0.09475147,False
ENSG00000185800,DMWD,-0.094843514,False
ENSG00000088247,KHSRP,-0.09502402,False
ENSG00000086015,MAST2,-0.095216274,False
ENSG00000170448,NFXL1,-0.09553216,False
ENSG00000197217,ENTPD4,-0.09566619,False
ENSG00000131495,NDUFA2,-0.09569519,False
ENSG00000162174,ASRGL1,-0.096185796,False
ENSG00000162889,MAPKAPK2,-0.09621196,False
ENSG00000186660,ZFP91,-0.09621528,False
ENSG00000237515,SHISA9,-0.096243516,False
ENSG00000111237,VPS29,-0.096345216,False
ENSG00000167770,OTUB1,-0.0964142,False
ENSG00000105171,POP4,-0.09656127,False
ENSG00000072062,PRKACA,-0.096629694,False
ENSG00000110046,ATG2A,-0.096634045,False
ENSG00000157895,C12orf43,-0.09674588,False
ENSG00000105325,FZR1,-0.09796271,False
ENSG00000148408,CACNA1B,-0.09809695,False
ENSG00000167778,SPRYD3,-0.09829633,False
ENSG00000177542,SLC25A22,-0.098394796,False
ENSG00000072778,ACADVL,-0.09858123,False
ENSG00000127184,COX7C,-0.09900128,False
ENSG00000169189,NSMCE1,-0.09924446,False
ENSG00000127334,DYRK2,-0.09947583,False
ENSG00000167680,SEMA6B,-0.09950245,False
ENSG00000110911,SLC11A2,-0.09957556,False
ENSG00000168522,FNTA,-0.09965009,False
ENSG00000105258,POLR2I,-0.0997953,False
ENSG00000155816,FMN2,-0.099909596,False
ENSG00000133703,KRAS,-0.09991499,False
ENSG00000139132,FGD4,-0.10025733,False
ENSG00000115464,USP34,-0.10032185,False
ENSG00000129472,RAB2B,-0.100559354,False
ENSG00000197150,ABCB8,-0.10059305,False
ENSG00000112200,ZNF451,-0.10069456,False
ENSG00000117592,PRDX6,-0.100716025,False
ENSG00000147650,LRP12,-0.100924954,False
ENSG00000136828,RALGPS1,-0.1010017,False
ENSG00000166557,TMED3,-0.10102468,False
ENSG00000105771,SMG9,-0.101182565,False
ENSG00000146267,FAXC,-0.10139867,False
ENSG00000012983,MAP4K5,-0.10146047,False
ENSG00000089006,SNX5,-0.101489834,False
ENSG00000156599,ZDHHC5,-0.101624444,False
ENSG00000145920,CPLX2,-0.101627395,False
ENSG00000163393,SLC22A15,-0.10172076,False
ENSG00000184182,UBE2F,-0.10184586,False
ENSG00000170011,MYRIP,-0.10189906,False
ENSG00000188342,GTF2F2,-0.10196081,False
ENSG00000182446,NPLOC4,-0.10199108,False
ENSG00000115364,MRPL19,-0.10213623,False
ENSG00000103264,FBXO31,-0.10244204,False
ENSG00000166257,SCN3B,-0.10251844,False
ENSG00000126947,ARMCX1,-0.10255467,False
ENSG00000152223,EPG5,-0.10273693,False
ENSG00000124789,NUP153,-0.10274368,False
ENSG00000206418,RAB12,-0.10301131,False
ENSG00000115306,SPTBN1,-0.10310455,False
ENSG00000121057,AKAP1,-0.10316155,False
ENSG00000157837,SPPL3,-0.10326629,False
ENSG00000135164,DMTF1,-0.10336186,False
ENSG00000198478,SH3BGRL2,-0.10337129,False
ENSG00000169490,TM2D2,-0.10344909,False
ENSG00000102241,HTATSF1,-0.1036041,False
ENSG00000148572,NRBF2,-0.103681065,False
ENSG00000166902,MRPL16,-0.103690505,False
ENSG00000141252,VPS53,-0.10381426,False
ENSG00000141668,CBLN2,-0.10388539,False
ENSG00000100239,PPP6R2,-0.1039353,False
ENSG00000196220,SRGAP3,-0.1041112,False
ENSG00000198915,RASGEF1A,-0.10413265,False
ENSG00000066777,ARFGEF1,-0.104252085,False
ENSG00000179222,MAGED1,-0.104316525,False
ENSG00000150401,DCUN1D2,-0.10451823,False
ENSG00000072858,SIDT1,-0.10466766,False
ENSG00000115875,SRSF7,-0.10478304,False
ENSG00000128590,DNAJB9,-0.10479863,False
ENSG00000110851,PRDM4,-0.10484885,False
ENSG00000167861,HID1,-0.104881495,False
ENSG00000164031,DNAJB14,-0.10494548,False
ENSG00000136875,PRPF4,-0.10496042,False
ENSG00000132912,DCTN4,-0.10524821,False
ENSG00000142082,SIRT3,-0.10545271,False
ENSG00000149575,SCN2B,-0.10573525,False
ENSG00000145545,SRD5A1,-0.10573917,False
ENSG00000188706,ZDHHC9,-0.105759054,False
ENSG00000112697,TMEM30A,-0.10589052,False
ENSG00000137547,MRPL15,-0.10611921,False
ENSG00000123384,LRP1,-0.10630669,False
ENSG00000133985,TTC9,-0.10633706,False
ENSG00000132434,LANCL2,-0.10638791,False
ENSG00000139112,GABARAPL1,-0.1064873,False
ENSG00000183530,PRR14L,-0.10656894,False
ENSG00000063176,SPHK2,-0.10668685,False
ENSG00000115350,POLE4,-0.106740035,False
ENSG00000163904,SENP2,-0.106765375,False
ENSG00000148358,GPR107,-0.10704876,False
ENSG00000104381,GDAP1,-0.107065186,False
ENSG00000021355,SERPINB1,-0.1073436,False
ENSG00000075142,SRI,-0.10737133,False
ENSG00000129351,ILF3,-0.10757514,False
ENSG00000107957,SH3PXD2A,-0.10774775,False
ENSG00000031823,RANBP3,-0.108023964,False
ENSG00000197170,PSMD12,-0.10804993,False
ENSG00000185567,AHNAK2,-0.10808741,False
ENSG00000169251,NMD3,-0.10829844,False
ENSG00000001461,NIPAL3,-0.10840451,False
ENSG00000139197,PEX5,-0.108421534,False
ENSG00000119138,KLF9,-0.10844703,False
ENSG00000091157,WDR7,-0.10869848,False
ENSG00000144827,ABHD10,-0.10878069,False
ENSG00000153774,CFDP1,-0.108808585,False
ENSG00000164604,GPR85,-0.108818926,False
ENSG00000170881,RNF139,-0.10899706,False
ENSG00000167552,TUBA1A,-0.10901929,False
ENSG00000196655,TRAPPC4,-0.10914736,False
ENSG00000178982,EIF3K,-0.109157264,False
ENSG00000075151,EIF4G3,-0.10934809,False
ENSG00000171953,ATPAF2,-0.10937571,False
ENSG00000069345,DNAJA2,-0.10938341,False
ENSG00000115310,RTN4,-0.10939529,False
ENSG00000114867,EIF4G1,-0.10948958,False
ENSG00000196116,TDRD7,-0.10949131,False
ENSG00000008283,CYB561,-0.10969561,False
ENSG00000054282,SDCCAG8,-0.10999597,False
ENSG00000126216,TUBGCP3,-0.11000458,False
ENSG00000124541,RRP36,-0.11021375,False
ENSG00000025156,HSF2,-0.11022031,False
ENSG00000164258,NDUFS4,-0.11038089,False
ENSG00000101150,TPD52L2,-0.11042939,False
ENSG00000014824,SLC30A9,-0.11068423,False
ENSG00000180398,MCFD2,-0.11114638,False
ENSG00000257923,CUX1,-0.11123488,False
ENSG00000164615,CAMLG,-0.11127905,False
ENSG00000198046,ZNF667,-0.11157092,False
ENSG00000172809,RPL38,-0.11158882,False
ENSG00000163634,THOC7,-0.111717016,False
ENSG00000150347,ARID5B,-0.111862145,False
ENSG00000004897,CDC27,-0.11204502,False
ENSG00000214944,ARHGEF28,-0.11205268,False
ENSG00000101752,MIB1,-0.11210045,False
ENSG00000198258,UBL5,-0.112231076,False
ENSG00000117114,ADGRL2,-0.112388246,False
ENSG00000110497,AMBRA1,-0.112554856,False
ENSG00000116001,TIA1,-0.112766325,False
