gene,symbol,importance,rank,direction_rho,direction,top50_fold_frequency
ENSG00000160049,DFFA,0.00015933769664521044,267,0.30880746938989256,higher rank -> more PD-like,0.0
ENSG00000160191,PDE9A,0.0001593236555604993,268,0.11064708141320434,higher rank -> more PD-like,0.0
ENSG00000196562,SULF2,0.00015923392829598492,269,0.056787634408599005,higher rank -> more PD-like,0.04
ENSG00000178662,CSRNP3,0.0001591171473541139,270,0.28715437788016857,higher rank -> more PD-like,0.04
ENSG00000183779,ZNF703,0.00015901529186331957,271,0.17789938556066612,higher rank -> more PD-like,0.0
ENSG00000052723,SIKE1,0.00015888023829071428,272,0.22331029185866666,higher rank -> more PD-like,0.0
ENSG00000048828,FAM120A,0.0001588048217116953,273,0.23079877112133912,higher rank -> more PD-like,0.0
ENSG00000131831,RAI2,0.00015845634800919195,274,0.21658986175114023,higher rank -> more PD-like,0.0
ENSG00000186487,MYT1L,0.00015827884505841976,275,0.24522663724207464,higher rank -> more PD-like,0.04
ENSG00000128655,PDE11A,0.00015815305886659903,276,-0.23180683563746807,higher rank -> less PD-like,0.0
ENSG00000173611,SCAI,0.00015757779560433277,277,-0.32046850998462145,higher rank -> less PD-like,0.08
ENSG00000125772,GPCPD1,0.00015740827988837433,278,-0.23823924731181487,higher rank -> less PD-like,0.0
ENSG00000120658,ENOX1,0.0001571476654547889,279,0.03506666506906831,higher rank -> more PD-like,0.04
ENSG00000138814,PPP3CA,0.0001571400501258618,280,0.3131720430107355,higher rank -> more PD-like,0.0
ENSG00000186815,TPCN1,0.00015678370756445206,281,-0.13196202912370814,higher rank -> less PD-like,0.04
ENSG00000171222,SCAND1,0.00015652445221792677,282,-0.27213268210341995,higher rank -> less PD-like,0.0
ENSG00000104219,ZDHHC2,0.00015641790671180907,283,0.14600309624581972,higher rank -> more PD-like,0.04
ENSG00000105379,ETFB,0.00015628957459320054,284,-0.2756816436251769,higher rank -> less PD-like,0.0
ENSG00000140044,JDP2,0.00015580488042478795,285,0.21671247016332493,higher rank -> more PD-like,0.0
ENSG00000001629,ANKIB1,0.0001557248668981539,286,0.09312596006143883,higher rank -> more PD-like,0.04
ENSG00000129484,PARP2,0.00015566800823631465,287,-0.1791474654377782,higher rank -> less PD-like,0.0
ENSG00000164076,CAMKV,0.0001556668451270707,288,0.2062211981566707,higher rank -> more PD-like,0.04
ENSG00000176401,EID2B,0.00015561866430043245,289,-0.1828938999495555,higher rank -> less PD-like,0.0
ENSG00000143603,KCNN3,0.00015556410673737636,290,-0.0008400638449126758,higher rank -> less PD-like,0.2
ENSG00000112149,CD83,0.00015550550492250342,291,0.26920122887863346,higher rank -> more PD-like,0.0
ENSG00000110917,MLEC,0.0001554436751813706,292,0.28657834101380913,higher rank -> more PD-like,0.0
ENSG00000052841,TTC17,0.00015544367439301025,293,0.26857718894007737,higher rank -> more PD-like,0.0
ENSG00000123739,PLA2G12A,0.00015537707002925583,294,-0.030145929339476095,higher rank -> less PD-like,0.0
ENSG00000188559,RALGAPA2,0.0001551855465795984,295,0.3342933947772474,higher rank -> more PD-like,0.0
ENSG00000186732,MPPED1,0.00015442430233907469,296,0.10095046082948758,higher rank -> more PD-like,0.0
ENSG00000158480,SPATA2,0.00015438076258280476,297,0.3435099846389982,higher rank -> more PD-like,0.0
ENSG00000100413,POLR3H,0.00015432370719004263,298,0.172763056835628,higher rank -> more PD-like,0.0
ENSG00000136111,TBC1D4,0.00015428832224641178,299,0.2713133640552846,higher rank -> more PD-like,0.08
ENSG00000135823,STX6,0.00015428507084225466,300,0.04819508448540446,higher rank -> more PD-like,0.0
ENSG00000104738,MCM4,0.0001542822078554704,301,0.15725806451612043,higher rank -> more PD-like,0.0
ENSG00000119138,KLF9,0.0001541224020720108,302,-0.10474270353302038,higher rank -> less PD-like,0.2
ENSG00000148300,REXO4,0.00015409220523796948,303,0.2497119815668066,higher rank -> more PD-like,0.04
ENSG00000151892,GFRA1,0.00015381356225922124,304,0.11251920122887249,higher rank -> more PD-like,0.0
ENSG00000036054,TBC1D23,0.0001536624996481168,305,-0.11885560675882606,higher rank -> less PD-like,0.04
ENSG00000176697,BDNF,0.00015357422651516848,306,0.17458717357909956,higher rank -> more PD-like,0.0
ENSG00000117448,AKR1A1,0.0001534464694928185,307,-0.15264976958524512,higher rank -> less PD-like,0.0
ENSG00000171867,PRNP,0.00015341135645177196,308,0.25897968247450176,higher rank -> more PD-like,0.0
ENSG00000128563,PRKRIP1,0.00015325681205955748,309,-0.1409370199692703,higher rank -> less PD-like,0.0
ENSG00000131732,ZCCHC9,0.00015323485503897918,310,0.052227342549920314,higher rank -> more PD-like,0.0
ENSG00000110002,VWA5A,0.00015321857334632094,311,0.4099462365591173,higher rank -> more PD-like,0.2
ENSG00000119844,AFTPH,0.00015319939812649916,312,0.24452764976957184,higher rank -> more PD-like,0.04
ENSG00000134709,HOOK1,0.00015312587207631301,313,0.07894199959764932,higher rank -> more PD-like,0.0
ENSG00000094975,SUCO,0.0001531250272027351,314,0.1558678459675083,higher rank -> more PD-like,0.08
ENSG00000180190,TDRP,0.00015301253894246653,315,-0.07217435136370409,higher rank -> less PD-like,0.0
ENSG00000175029,CTBP2,0.0001529868996573797,316,0.2509150695633403,higher rank -> more PD-like,0.0
ENSG00000188419,CHM,0.00015281707187239315,317,-0.39955836646459986,higher rank -> less PD-like,0.0
ENSG00000153786,ZDHHC7,0.00015278458447428767,318,0.20718125960060307,higher rank -> more PD-like,0.0
ENSG00000164199,ADGRV1,0.0001526063062633532,319,0.2517761136712612,higher rank -> more PD-like,0.04
ENSG00000119396,RAB14,0.00015251491715046733,320,0.06725230414746174,higher rank -> more PD-like,0.0
ENSG00000171444,MCC,0.00015248350103618053,321,-0.3561827956989052,higher rank -> less PD-like,0.04
ENSG00000100714,MTHFD1,0.00015245564369737756,322,-0.31912442396311624,higher rank -> less PD-like,0.0
ENSG00000129244,ATP1B2,0.00015245376488572866,323,0.03523425499231757,higher rank -> more PD-like,0.0
ENSG00000140382,HMG20A,0.00015216434841989064,324,-0.3584869431643429,higher rank -> less PD-like,0.0
ENSG00000130517,PGPEP1,0.00015206495898652895,325,0.1386105344105883,higher rank -> more PD-like,0.0
ENSG00000090863,GLG1,0.00015199808928674442,326,-0.29233870967740344,higher rank -> less PD-like,0.0
ENSG00000174460,ZCCHC12,0.00015185548210582312,327,-0.19479646697387568,higher rank -> less PD-like,0.0
ENSG00000141582,CBX4,0.00015177033762069775,328,-0.2099174347158103,higher rank -> less PD-like,0.0
ENSG00000149532,CPSF7,0.00015159849926900547,329,-0.33343334095790345,higher rank -> less PD-like,0.0
ENSG00000157617,C2CD2,0.00015138678688928416,330,-0.19643092876471943,higher rank -> less PD-like,0.2
ENSG00000162623,TYW3,0.00015137972780597376,331,0.1733171721175512,higher rank -> more PD-like,0.04
ENSG00000078967,UBE2D4,0.0001512533795890657,332,0.09667934763737657,higher rank -> more PD-like,0.0
ENSG00000107341,UBE2R2,0.00015110893035345883,333,0.200028801843307,higher rank -> more PD-like,0.0
ENSG00000171681,ATF7IP,0.00015109197228403327,334,0.1759093691247103,higher rank -> more PD-like,0.04
ENSG00000167522,ANKRD11,0.0001508696873128424,335,0.15466589861750302,higher rank -> more PD-like,0.04
ENSG00000219626,FAM228B,0.00015081604212265938,336,-0.15500192012287936,higher rank -> less PD-like,0.0
ENSG00000102054,RBBP7,0.00015067346264920108,337,-0.19268433179722444,higher rank -> less PD-like,0.04
ENSG00000215475,SIAH3,0.00015065795244529142,338,-0.07416474654377475,higher rank -> less PD-like,0.04
ENSG00000122012,SV2C,0.00015059970404370074,339,0.025129909874958598,higher rank -> more PD-like,0.0
ENSG00000198216,CACNA1E,0.00015032858982241525,340,-0.05481950844853771,higher rank -> less PD-like,0.0
ENSG00000107105,ELAVL2,0.00015030206628719267,341,-0.16796274961596622,higher rank -> less PD-like,0.0
ENSG00000000003,TSPAN6,0.00015018943000598013,342,0.012888979563374186,higher rank -> more PD-like,0.0
ENSG00000162104,ADCY9,0.00015018220874412496,343,0.16057027649768707,higher rank -> more PD-like,0.0
ENSG00000172137,CALB2,0.00015010003616662863,344,0.42884059191584095,higher rank -> more PD-like,0.28
ENSG00000140332,TLE3,0.00014982755414147153,345,0.3357615178995187,higher rank -> more PD-like,0.08
ENSG00000144339,TMEFF2,0.00014960885397652182,346,0.27494089552784223,higher rank -> more PD-like,0.04
ENSG00000128607,KLHDC10,0.00014954852531674458,347,0.26732910906296536,higher rank -> more PD-like,0.0
ENSG00000119314,PTBP3,0.00014932135227303168,348,0.25412826420889545,higher rank -> more PD-like,0.08
ENSG00000196730,DAPK1,0.00014859158347664775,349,0.1705549155145836,higher rank -> more PD-like,0.0
ENSG00000150787,PTS,0.00014856690289601125,350,-0.3442780337941439,higher rank -> less PD-like,0.0
ENSG00000221866,PLXNA4,0.00014844893121190855,351,0.15783410138247989,higher rank -> more PD-like,0.0
ENSG00000171435,KSR2,0.0001483548071737387,352,0.04910773219117985,higher rank -> more PD-like,0.0
ENSG00000146587,RBAK,0.00014827741636924447,353,-0.12464147276089786,higher rank -> less PD-like,0.04
ENSG00000198142,SOWAHC,0.00014817369522657572,354,-0.1330165130568284,higher rank -> less PD-like,0.08
ENSG00000170743,SYT9,0.00014811211995254236,355,-0.1391129032257989,higher rank -> less PD-like,0.0
ENSG00000075089,ACTR6,0.0001480136723550502,356,-0.31134792626726404,higher rank -> less PD-like,0.0
ENSG00000120594,PLXDC2,0.00014795013295174973,357,0.12908026113670565,higher rank -> more PD-like,0.0
ENSG00000166135,HIF1AN,0.00014766244558110317,358,0.30841973886327034,higher rank -> more PD-like,0.0
ENSG00000173221,GLRX,0.00014765686935295724,359,-0.12231182795698256,higher rank -> less PD-like,0.0
ENSG00000111728,ST8SIA1,0.0001474050944169667,360,0.1489055299539089,higher rank -> more PD-like,0.0
ENSG00000184602,SNN,0.00014721765444733072,361,0.2271025345621995,higher rank -> more PD-like,0.0
ENSG00000157542,KCNJ6,0.00014716471006313462,362,0.10815092165898031,higher rank -> more PD-like,0.0
ENSG00000089195,TRMT6,0.0001471162169980347,363,-0.2887384792626569,higher rank -> less PD-like,0.0
ENSG00000100387,RBX1,0.00014709770282960168,364,-0.4492607526881474,higher rank -> less PD-like,0.0
ENSG00000144029,MRPS5,0.00014697635025814464,365,0.24913594470044714,higher rank -> more PD-like,0.04
ENSG00000103342,GSPT1,0.00014691872465563986,366,0.23147081413209172,higher rank -> more PD-like,0.0
ENSG00000025772,TOMM34,0.00014690982533893419,367,0.1663786482334778,higher rank -> more PD-like,0.0
ENSG00000167081,PBX3,0.00014689309793255957,368,0.3532066052227149,higher rank -> more PD-like,0.0
ENSG00000006116,CACNG3,0.00014663766232706927,369,0.2830261136712595,higher rank -> more PD-like,0.0
ENSG00000101407,TTI1,0.00014663576667276376,370,0.18791028119489103,higher rank -> more PD-like,0.0
ENSG00000135744,AGT,0.0001466131001283989,371,-0.10493471582180681,higher rank -> less PD-like,0.0
ENSG00000068615,REEP1,0.0001464430477240121,372,0.08035714285713846,higher rank -> more PD-like,0.0
ENSG00000185742,C11orf87,0.0001462626061273702,373,0.1520737327188857,higher rank -> more PD-like,0.0
ENSG00000164066,INTU,0.00014617984174681144,374,-0.07296466973885928,higher rank -> less PD-like,0.0
ENSG00000106144,CASP2,0.00014615237276553194,375,0.2084773425499118,higher rank -> more PD-like,0.0
ENSG00000127124,HIVEP3,0.00014610415804599362,376,0.18903609831028154,higher rank -> more PD-like,0.0
ENSG00000168913,ENHO,0.00014596467289664287,377,-0.1386808755760293,higher rank -> less PD-like,0.04
ENSG00000162688,AGL,0.00014590474942826134,378,-0.29080261136711166,higher rank -> less PD-like,0.08
ENSG00000121390,PSPC1,0.00014589125156802793,379,-0.1739151305683469,higher rank -> less PD-like,0.0
ENSG00000163781,TOPBP1,0.00014588203311767745,380,-0.32714486303312884,higher rank -> less PD-like,0.0
ENSG00000139697,SBNO1,0.00014582157141581055,381,0.3162000312251238,higher rank -> more PD-like,0.0
ENSG00000198799,LRIG2,0.00014576580460279624,382,-0.11532876499443749,higher rank -> less PD-like,0.0
ENSG00000177551,NHLH2,0.0001457135897080956,383,0.38359254992317415,higher rank -> more PD-like,0.0
ENSG00000101928,MOSPD1,0.00014567816540151757,384,-0.21231758832564115,higher rank -> less PD-like,0.0
ENSG00000144840,RABL3,0.00014562421111923065,385,-0.013392857142856365,higher rank -> less PD-like,0.0
ENSG00000036565,SLC18A1,0.00014552147610169102,386,0.26372887864821903,higher rank -> more PD-like,0.08
ENSG00000184220,CMSS1,0.00014540569193215394,387,-0.17065092165897683,higher rank -> less PD-like,0.0
ENSG00000115977,AAK1,0.00014539622651522333,388,0.4359639016896843,higher rank -> more PD-like,0.0
ENSG00000081307,UBA5,0.0001453080716799813,389,-0.10870426153169775,higher rank -> less PD-like,0.0
ENSG00000156475,PPP2R2B,0.00014523117412434527,390,-0.3702956989247108,higher rank -> less PD-like,0.0
ENSG00000154370,TRIM11,0.000145089524918507,391,-0.16585260480989877,higher rank -> less PD-like,0.0
ENSG00000171824,EXOSC10,0.00014505093660034668,392,-0.1605222734254904,higher rank -> less PD-like,0.0
ENSG00000113583,C5orf15,0.0001450238314653925,393,-0.175403225806442,higher rank -> less PD-like,0.0
ENSG00000049656,CLPTM1L,0.0001450069269754281,394,0.17017089093701065,higher rank -> more PD-like,0.0
ENSG00000124228,DDX27,0.00014493409963372056,395,0.2799812785973182,higher rank -> more PD-like,0.0
ENSG00000119946,CNNM1,0.00014460376105381113,396,0.28643433179721933,higher rank -> more PD-like,0.0
ENSG00000101347,SAMHD1,0.00014436573838529814,397,0.08851872742965367,higher rank -> more PD-like,0.0
ENSG00000150995,ITPR1,0.00014428150666496856,398,-0.21527236071490335,higher rank -> less PD-like,0.16
ENSG00000172379,ARNT2,0.0001442303559918682,399,-0.29094662058370147,higher rank -> less PD-like,0.08
ENSG00000108551,RASD1,0.0001439909394520211,400,0.12341589861750475,higher rank -> more PD-like,0.0
ENSG00000105671,DDX49,0.0001436806030568845,401,-0.2229049407915383,higher rank -> less PD-like,0.0
ENSG00000073614,KDM5A,0.00014364182987722807,402,0.2742415514592784,higher rank -> more PD-like,0.0
ENSG00000160305,DIP2A,0.00014363068840609946,403,0.36957565284176164,higher rank -> more PD-like,0.08
ENSG00000171988,JMJD1C,0.00014359553299032928,404,-0.15788210445467643,higher rank -> less PD-like,0.0
ENSG00000163818,LZTFL1,0.00014348965768624136,405,-0.16997887864822417,higher rank -> less PD-like,0.0
ENSG00000186377,CYP4X1,0.00014319233521787575,406,-0.23099078341012563,higher rank -> less PD-like,0.0
ENSG00000114302,PRKAR2A,0.00014312658501864321,407,0.35944700460827517,higher rank -> more PD-like,0.16
ENSG00000063587,ZNF275,0.00014304935292858034,408,0.30337941628262544,higher rank -> more PD-like,0.0
ENSG00000146433,TMEM181,0.0001429493517735188,409,-0.25019201228877275,higher rank -> less PD-like,0.04
ENSG00000156642,NPTN,0.0001428315189093911,410,0.11688748079876467,higher rank -> more PD-like,0.0
ENSG00000163166,IWS1,0.0001428079700351666,411,0.15370583717357067,higher rank -> more PD-like,0.0
ENSG00000135677,GNS,0.00014275577951214588,412,-0.18020569564583497,higher rank -> less PD-like,0.0
ENSG00000125249,RAP2A,0.00014265129644158042,413,-0.29524643875058826,higher rank -> less PD-like,0.12
ENSG00000129493,HEATR5A,0.00014264951434424928,414,-0.16733870967741019,higher rank -> less PD-like,0.08
ENSG00000111875,ASF1A,0.0001425525835408718,415,-0.2397753456221067,higher rank -> less PD-like,0.0
ENSG00000121879,PIK3CA,0.0001424881825750034,416,0.08134315822134787,higher rank -> more PD-like,0.0
ENSG00000138411,HECW2,0.0001424430093240241,417,0.1642665130568267,higher rank -> more PD-like,0.0
ENSG00000058335,RASGRF1,0.00014236325010960586,418,-0.22979346431982206,higher rank -> less PD-like,0.08
ENSG00000095787,WAC,0.00014226534934148573,419,0.14746543778801036,higher rank -> more PD-like,0.0
ENSG00000082397,EPB41L3,0.000142197796170234,420,0.22991623269468614,higher rank -> more PD-like,0.0
ENSG00000112146,FBXO9,0.00014216183571350894,421,-0.3302410983472354,higher rank -> less PD-like,0.0
ENSG00000255248,MIR100HG,0.0001421433416670801,422,0.25945660522271996,higher rank -> more PD-like,0.08
ENSG00000003147,ICA1,0.00014171916093532567,423,-0.1553379416282557,higher rank -> less PD-like,0.04
ENSG00000169905,TOR1AIP2,0.0001415351206326884,424,-0.227678571428559,higher rank -> less PD-like,0.0
ENSG00000140937,CDH11,0.00014144259345711644,425,-0.26176075268815774,higher rank -> less PD-like,0.2
ENSG00000171608,PIK3CD,0.00014142190188768528,426,0.3880568356374595,higher rank -> more PD-like,0.04
ENSG00000107854,TNKS2,0.0001413712221367669,427,0.3230126728110422,higher rank -> more PD-like,0.04
ENSG00000155016,CYP2U1,0.00014135555379555343,428,0.29416282642087493,higher rank -> more PD-like,0.08
ENSG00000196338,NLGN3,0.00014132910776384973,429,-0.19503648233485874,higher rank -> less PD-like,0.0
ENSG00000134759,ELP2,0.0001412528572645412,430,-0.13755445414841241,higher rank -> less PD-like,0.0
ENSG00000133401,PDZD2,0.0001412326819710056,431,0.20636520737326056,higher rank -> more PD-like,0.12
ENSG00000122584,NXPH1,0.00014114444768596236,432,-0.06526095983764321,higher rank -> less PD-like,0.0
ENSG00000176720,BOK,0.0001411351641408763,433,0.263104838709663,higher rank -> more PD-like,0.12
ENSG00000155380,SLC16A1,0.00014111360461847963,434,-0.15586784596750827,higher rank -> less PD-like,0.04
ENSG00000181234,TMEM132C,0.00014101456859414146,435,0.40236175115205175,higher rank -> more PD-like,0.0
ENSG00000091513,TF,0.00014090238860469938,436,-0.09178187403993354,higher rank -> less PD-like,0.0
ENSG00000125247,TMTC4,0.000140776710865346,437,-0.09091781874039437,higher rank -> less PD-like,0.0
ENSG00000113569,NUP155,0.00014075286267078898,438,-0.25312019969276645,higher rank -> less PD-like,0.0
ENSG00000176407,KCMF1,0.0001407186952586478,439,0.25091205837172204,higher rank -> more PD-like,0.0
ENSG00000013392,RWDD2A,0.00014069161430744806,440,-0.029665898617509893,higher rank -> less PD-like,0.0
ENSG00000188725,SMIM15,0.00014059824046579224,441,-0.056259600614436245,higher rank -> less PD-like,0.0
ENSG00000112996,MRPS30,0.00014058458074248442,442,-0.17343509984638067,higher rank -> less PD-like,0.0
ENSG00000002834,LASP1,0.00014057680825027737,443,-0.018577188940091145,higher rank -> less PD-like,0.0
ENSG00000158161,EYA3,0.00014054591473808847,444,0.2508910677391999,higher rank -> more PD-like,0.0
