gene,symbol,scores,log2FC,pvalue,padj,hedges_g_meta,meta_pvalue,meta_padj,I2,same_direction_datasets,is_deg,is_fdr_deg
ENSG00000127328,RAB3IP,2.51845461272655,0.5500375299360523,0.012019422312912005,0.9311623462218839,0.6509232308388387,0.012519330524472107,0.9994264970432628,0.0,4,False,False
ENSG00000214026,MRPL23,-2.51845461272655,-0.525509110522974,0.012019422312912005,0.9311623462218839,-0.6412916321708958,0.014271210727676054,0.9994264970432628,0.0,3,False,False
ENSG00000110002,VWA5A,2.5046925656624706,0.47071371105625265,0.012496260740464265,0.9311623462218839,0.5772313812735075,0.02631142396997769,0.9994264970432628,0.0,4,False,False
ENSG00000120885,CLU,2.5046925656624706,0.7038192730653247,0.012496260740464265,0.9311623462218839,0.6704343743831099,0.1138183859342149,0.9994264970432628,0.5550239845493776,3,False,False
ENSG00000151929,BAG3,2.5046925656624706,0.7162304568146375,0.012496260740464265,0.9311623462218839,0.614776105383425,0.025595710338769465,0.9994264970432628,0.07855483320406775,4,False,False
ENSG00000164331,ANKRA2,-2.5046925656624706,-0.43245231312509114,0.012496260740464265,0.9311623462218839,-0.4627255811578481,0.0720437216641307,0.9994264970432628,0.0,4,False,False
ENSG00000183495,EP400,2.5046925656624706,0.6620598609717273,0.012496260740464265,0.9311623462218839,0.7318878779746076,0.0646658820340524,0.9994264970432628,0.4878350136277905,4,False,False
ENSG00000130287,NCAN,-2.490930518598391,-0.5842093583751865,0.012988687792336535,0.9311623462218839,-0.6286412556352248,0.016058981692444848,0.9994264970432628,0.0,4,False,False
ENSG00000175497,DPP10,-2.490930518598391,-0.45934753900047276,0.012989775203092392,0.9311623462218839,-0.5118510495027068,0.048400974231491416,0.9994264970432628,0.0,3,False,False
ENSG00000077782,FGFR1,2.4771684715343114,0.5790478680479801,0.01350045216979411,0.9311623462218839,0.5478276831822244,0.03447687726543354,0.9994264970432628,0.0,4,False,False
ENSG00000078328,RBFOX1,2.4771684715343114,0.6219374548259837,0.01350045216979411,0.9311623462218839,0.5265809756145841,0.04240192983448712,0.9994264970432628,0.0,3,False,False
ENSG00000124243,BCAS4,2.4771684715343114,0.6410257409988726,0.01350045216979411,0.9311623462218839,0.7126619986758844,0.035007136218318476,0.9994264970432628,0.3456624447347635,3,False,False
ENSG00000164151,ICE1,2.4771684715343114,0.6009334607479504,0.01350045216979411,0.9311623462218839,0.7281949214079321,0.006499266620303245,0.9994264970432628,0.020080460883586154,3,False,False
ENSG00000166501,PRKCB,2.4771684715343114,0.5216565204105452,0.01350045216979411,0.9311623462218839,0.6566813335516213,0.011950268531506695,0.9994264970432628,0.0,4,False,False
