,Oligodendrocytes,Astrocytes,Microglia,Excitatory,OPCs,Endothelial cells,Inhibitory,Pericytes,Ependymal,GABA,CADPS2+ neurons,DaNs
ENSG00000196689,11.21724,20.371214,6.363567,8.279702,5.0282574,3.7654173,7.534482,3.1874382,25.246418,7.5622964,16.652954,9.979233
ENSG00000196693,17.68044,11.890145,55.693527,66.35168,38.821068,57.236267,80.21387,27.44862,53.5442,71.01116,73.178215,35.09038
ENSG00000196700,7.5699544,15.991901,4.7090273,18.118784,14.805735,10.586426,17.364908,5.7144246,5.7291307,15.868698,17.550213,9.774021
ENSG00000196704,15.220202,39.804447,14.711071,13.3279915,11.455647,11.746926,14.135955,9.366903,31.192297,10.889868,16.07965,12.85645
ENSG00000196705,55.371864,42.383118,90.103294,38.893375,55.840626,61.831974,44.544323,49.57802,31.282925,33.208164,81.95918,31.951563
ENSG00000196711,0.11638532,0.16433811,0.23080796,0.55760986,0.0,0.0,0.9205118,0.070252694,0.0,0.09953587,0.0,0.0
ENSG00000196712,384.2441,423.42166,592.3611,379.6714,533.711,473.23935,431.47,510.60266,467.29013,501.02216,440.19504,295.0911
ENSG00000196715,64.877716,43.258297,98.55183,57.386806,51.47561,68.663994,61.50916,62.35635,48.440327,37.787975,95.69003,82.63267
ENSG00000196724,9.671885,9.810563,1.7372617,8.107878,7.392642,5.9471984,6.438327,3.7051923,10.074184,5.046426,25.321169,3.4484015
ENSG00000196730,6.5000234,286.70795,24.71444,174.60023,5.1876974,27.210821,153.64525,29.12906,214.51953,66.788574,14.28945,171.3435
ENSG00000196735,0.14917089,0.50216794,56.466297,0.092049666,0.10190637,1.3891616,0.16010095,0.17993851,0.0,1.290283,0.0,0.0
ENSG00000196739,3.771186,275.33527,8.140524,5.9310374,121.01474,1.5216572,5.396974,112.183846,116.48856,1.6648022,117.1741,2.3168418
ENSG00000196741,2.8896174,4.075407,1.989476,1.7215874,3.766279,1.4869255,1.5514716,4.2919607,1.2839215,1.9242973,13.724954,1.2610269
ENSG00000196743,21.72668,11.2386265,39.95123,3.119117,8.757083,8.351464,4.9685483,13.106909,5.632558,4.339604,8.540427,1.2610269
ENSG00000196754,0.1519453,2.4637325,0.0,0.016834876,0.9405935,0.57099855,0.012702144,0.07886625,1.11892,0.20801437,0.0,0.0
ENSG00000196767,0.12806846,11.499003,0.19511981,7.901703,8.441904,0.3970579,5.9780836,0.27519977,13.609256,12.134921,0.0,2.5220537
ENSG00000196776,176.06725,116.06521,76.450935,126.30816,135.44385,87.520775,135.17477,70.945564,77.90975,109.897804,179.97748,85.10521
ENSG00000196778,0.005628082,0.06890688,10.349511,0.10548312,0.05238117,0.0,0.01038001,0.0,0.0,0.0,0.0,0.0
ENSG00000196781,36.505623,115.47615,7.480861,32.587204,61.7348,160.65106,32.49434,185.60983,34.63182,21.975742,25.77437,39.787464
ENSG00000196782,217.64186,122.18802,1461.2808,177.15723,107.24455,161.02016,157.24103,172.13503,176.69032,289.94315,868.79553,180.01259
ENSG00000196787,0.21417852,0.26070789,5.0093403,0.049780603,0.0,0.14888567,0.01038001,0.24244727,0.0,0.0,0.0,0.0
ENSG00000196792,168.35031,145.64464,208.18881,158.6192,154.53395,206.74074,165.24657,215.27972,205.71082,125.00736,193.49712,168.69942
ENSG00000196793,4.1302495,3.4841797,3.5034983,7.328863,8.427551,0.031812336,7.2579875,1.3525145,2.2027895,4.709433,0.0,11.316005
ENSG00000196800,0.11883283,0.046416387,0.0,0.087269805,0.03169403,0.0,0.01038001,0.0,0.0,0.0,0.0,0.0
ENSG00000196810,19.424976,10.5825815,12.098283,11.718613,20.552721,13.021798,13.560151,13.98607,11.983831,9.211299,6.6166635,9.829281
ENSG00000196811,0.10562716,0.021546518,0.48410997,0.1046425,0.1014432,0.0,0.17820686,0.0,0.0,0.0,0.0,0.0
ENSG00000196812,4.1224093,1.0101062,3.031317,1.0175037,2.6746423,4.0602665,1.7847623,1.9802762,0.09199717,0.3986652,1.2567804,0.0
ENSG00000196814,878.518,152.52663,371.4009,142.47804,84.91686,73.73536,134.86179,79.67202,221.32417,119.191185,97.30184,203.62596
ENSG00000196821,51.710487,57.838882,90.71442,55.919785,37.18694,97.6066,61.468052,75.74433,73.20833,48.39382,106.31203,60.30631
ENSG00000196826,2.8854825,6.535062,4.8348165,2.4774663,3.254618,3.8499842,1.8053972,8.458762,4.3930407,2.3725915,0.0,1.9396553
ENSG00000196832,0.0067999517,0.0,0.04169704,0.008793748,0.0,0.0,0.01038001,0.0,0.0,0.0,0.0,0.0
ENSG00000196834,0.09431131,0.04914427,0.58881885,0.44407225,0.05238117,0.091147475,0.75258833,0.0,3.977705,0.36294514,0.0,0.0
ENSG00000196839,9.227616,4.3736606,1.8031323,0.24633771,0.9815223,2.9567068,0.22968344,19.507235,0.6055938,0.712852,0.0,0.0
ENSG00000196843,5.6248,13.584234,71.26028,0.748422,21.72766,84.02301,0.8155777,36.04192,9.843584,1.9249287,2.6160479,1.1852821
ENSG00000196844,0.14265245,0.8772722,0.0,1.6647972,2.0724058,0.0,1.7653126,0.0,0.5872618,0.5256648,0.0,2.1448672
ENSG00000196850,14.396985,35.81717,49.273155,27.3933,15.751825,24.644043,32.243008,33.172783,36.94486,22.685598,23.085453,30.142912
ENSG00000196860,0.265458,0.30020344,0.44841087,0.315146,0.1399615,0.0,0.0,0.039433125,0.10273205,0.0,0.0,0.0
ENSG00000196862,0.4625553,0.3562584,0.5124492,1.263411,0.20761481,0.74063706,1.0101166,1.4830166,0.8003446,16.84097,0.0,0.37718654
ENSG00000196865,64.86529,74.09655,106.6188,47.027378,71.28309,147.06172,53.115067,112.394646,57.66165,46.0231,54.8955,37.276627
ENSG00000196867,10.787085,6.6751704,6.866247,10.82399,9.2868,7.7972016,10.972744,10.896108,5.013451,3.975062,16.700523,18.880629
ENSG00000196872,0.81288356,0.78690106,43.819412,56.796497,19.682434,34.60076,10.677442,11.844235,2.878485,3.4080722,9.130224,53.79596
ENSG00000196873,7.584715,6.2522297,28.537237,25.057884,23.931654,6.5475936,26.04814,4.9821444,12.414753,35.234356,12.365686,20.605803
ENSG00000196876,26.227734,41.802654,9.233768,337.01636,131.94275,10.128263,340.38156,5.382939,22.763575,369.4908,364.961,323.70523
ENSG00000196878,2.0529358,1.0913634,0.1563972,3.5003312,0.67580837,0.0,2.7179282,0.0,0.84988624,0.637876,0.0,0.8838403
ENSG00000196890,0.17295736,0.059025582,4.308245,1.4820304,0.07125562,0.031812336,1.7456708,0.070252694,0.9342648,0.8356947,0.0,1.6382135
ENSG00000196900,0.7077628,0.61710304,0.013899013,0.30712566,0.3342736,0.23214884,0.3224687,0.25017774,0.44750795,0.961949,3.8728282,0.37718654
ENSG00000196911,65.42396,78.729744,67.22513,70.28223,83.506775,46.448803,79.58062,70.92325,69.073364,82.8759,85.69974,57.678753
ENSG00000196912,93.505394,36.447952,34.735764,123.747536,73.70543,55.7134,119.870995,32.45612,53.040173,87.33052,116.88902,65.92548
ENSG00000196914,68.90382,320.9015,131.13776,277.33475,131.5876,494.8619,268.53772,655.6656,230.46176,197.66808,260.94315,235.14507
ENSG00000196917,0.0035561712,0.09821703,0.0,0.049586162,0.5857943,1.0325519,0.0,1.788166,0.0,0.026906991,0.0,0.0
ENSG00000196923,0.5800604,16.540678,7.3477616,17.102644,4.671062,46.80707,18.664473,62.1259,22.59262,6.808915,0.0,18.255724
ENSG00000196924,3.6973028,99.03541,7.8622007,18.00557,10.452493,146.48215,20.524899,414.62323,79.96674,10.49939,16.46879,14.22646
ENSG00000196932,3.9592001,0.593738,0.15111667,5.3346043,0.36199886,1.2707162,2.278766,0.4410318,0.09199717,0.026906991,0.0,3.4058943
ENSG00000196935,134.91704,504.1325,915.2139,179.29019,155.01373,46.1762,113.604095,96.63453,346.10873,7.951968,66.58382,221.57353
ENSG00000196937,24.868776,20.005165,34.735332,36.061375,47.818333,38.052197,43.586155,54.282883,27.808517,42.61842,48.786953,42.24345
ENSG00000196943,0.52920634,0.4648717,1.3615228,0.30865338,0.33911934,0.43567926,0.28502893,1.8566726,1.7766917,0.23650226,12.882613,0.0
ENSG00000196946,0.010668513,0.0,0.0,0.008240252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196950,41.751728,43.744713,140.0089,129.15558,50.24116,846.25836,120.1892,242.74576,102.947975,60.890705,50.36915,107.90033
ENSG00000196951,16.989471,12.192718,8.728065,12.851983,4.467095,7.033565,12.811768,3.8965662,6.0613203,8.020399,2.0515513,15.851921
ENSG00000196954,0.26855278,0.88023895,58.622864,0.23420753,0.40564635,119.95914,0.37048215,51.560574,0.0,0.5873429,0.0,0.0
ENSG00000196961,44.25775,40.008083,34.06973,47.73225,33.320107,34.07837,53.240646,71.65998,27.69636,45.36603,72.26155,50.917614
ENSG00000196968,20.067244,25.829784,26.514177,18.660038,18.565474,93.23713,22.271086,50.94121,10.002874,15.887625,14.314751,19.311539
ENSG00000196972,1.6414833,2.5207493,0.80398613,25.7926,3.657974,2.6149895,30.22755,4.864645,1.1296526,10.944048,18.012222,24.182135
ENSG00000196975,160.48227,91.02905,127.74546,12.963648,37.43546,49.541943,14.253855,58.755802,90.93913,11.736639,9.002437,14.646153
ENSG00000196976,12.306229,6.5239577,6.5070553,6.5984545,10.060132,18.521742,8.707546,11.759039,13.892862,9.293968,7.283647,3.0287077
ENSG00000196981,5.4754653,2.4962358,5.984129,1.0843087,3.0415628,4.3946443,0.81690973,1.5283319,7.935862,0.73978674,3.3083317,4.2139897
ENSG00000196990,0.031317208,0.31939593,0.08988749,2.6168537,0.32021993,0.11078598,2.4619477,0.0,0.0,10.250542,0.0,2.6940281
ENSG00000196993,0.6366419,0.45977545,0.5204246,0.16144599,0.52646315,0.12136286,0.31579664,1.4283291,0.7886569,0.0,1.2567804,0.8838403
ENSG00000196998,18.207752,54.514645,17.822058,12.33317,10.321695,24.563019,14.347498,29.01358,43.654423,13.797572,15.054604,15.561694
ENSG00000197006,35.173893,42.662937,104.594635,42.184055,38.55887,70.16684,46.75127,58.697544,56.940216,42.761253,35.699364,48.635548
ENSG00000197008,70.52513,40.556515,39.047543,62.225277,50.235123,25.658613,63.668064,19.948198,31.419397,52.995106,69.90399,59.595978
ENSG00000197013,37.160915,29.741823,21.119211,38.823208,30.97129,20.577986,43.072224,25.616724,31.586731,29.80537,26.855793,35.294464
ENSG00000197016,15.171881,14.184357,7.495799,13.718148,13.8862295,6.8518586,13.577093,7.4663773,7.3547425,11.211402,18.10736,19.818192
ENSG00000197019,2.0164073,3.7795951,5.7558303,0.98510814,2.9426332,107.02424,1.4268073,46.71953,8.773178,0.15334985,0.0,1.1315597
ENSG00000197020,32.711926,29.147259,76.9074,18.963257,35.816677,46.121605,22.75377,29.454603,22.12799,21.640203,36.422726,20.714376
ENSG00000197021,2.4232824,1.4390916,1.9404068,1.2729676,1.3740039,3.9543335,1.3702067,5.1826105,1.738384,0.95822716,2.0515513,0.37718654
ENSG00000197024,37.903355,42.48922,37.035923,43.53307,34.24994,25.824879,41.85033,37.227062,40.144615,43.944145,69.66923,34.776596
ENSG00000197037,10.77602,11.691291,14.177899,10.912223,8.826044,13.017483,9.77587,15.9844475,12.3737135,11.53962,12.413256,6.9300404
ENSG00000197043,4.472564,29.263975,6.5741024,83.26531,46.69972,18.871962,79.519745,131.13698,35.001587,59.84728,67.317566,84.669685
ENSG00000197044,5.7842107,13.465378,4.770675,15.267957,9.432179,8.328708,13.711379,15.259559,15.143473,19.415535,18.242496,10.054977
ENSG00000197045,19.836206,13.709232,20.337431,23.309614,11.590044,20.495909,27.301363,28.837492,7.019513,16.46143,38.781742,19.215307
ENSG00000197046,0.054761562,0.17212404,0.10941964,0.03256276,0.034833178,0.75595534,0.056544315,0.039433125,0.0,0.29031625,0.0,0.0
ENSG00000197050,31.437244,23.893476,25.118866,58.81776,33.78954,62.593273,56.77389,71.62952,30.873358,50.33402,39.508133,77.76362
ENSG00000197054,2.4418461,3.2814856,2.4503477,1.6131569,2.9448814,4.207863,1.4903339,1.933305,2.314083,0.90773994,3.8728282,0.37718654
ENSG00000197056,23.35246,21.29503,38.80437,20.302866,25.552942,29.03727,20.259268,34.38206,17.274654,17.602375,12.725208,13.503379
ENSG00000197057,6.611005,5.8617992,1.8743083,0.22877151,0.56294763,0.91752815,0.52859,0.086097285,823.2331,0.25571656,0.0,0.0
ENSG00000197061,22.141014,21.965418,24.149752,15.896088,39.566956,51.31719,19.963476,64.67062,27.504704,19.18949,51.763985,7.813881
ENSG00000197062,0.13062109,0.048050348,0.027798027,0.08689223,0.0,0.0,0.21448088,0.0,0.0,0.026906991,0.0,0.0
ENSG00000197063,13.812433,32.765358,31.429262,15.477371,8.542296,21.17427,18.022831,20.268873,20.376781,10.567436,18.059792,25.799864
ENSG00000197070,4.361966,10.043789,38.31651,16.222712,5.4069796,45.01154,16.16836,19.919695,7.148463,9.734204,4.667599,10.2161455
ENSG00000197077,4.0440907,255.14444,10.446344,87.70268,27.909233,128.7714,63.736195,55.148304,322.5279,60.238056,11.515997,85.77457
ENSG00000197081,69.929634,76.930046,164.53658,71.4593,57.30924,139.9771,68.412224,235.31642,106.17226,49.72658,52.606323,51.68741
ENSG00000197093,0.5311522,3.4323204,49.106968,0.6168199,9.564561,0.14888567,0.20694314,10.830247,4.3720374,0.51860106,2.6160479,0.0
ENSG00000197099,4.661431,2.8775654,7.0475082,2.0479014,11.809559,2.6953764,2.5939627,1.5338546,1.8317751,0.77735406,0.0,4.537454
ENSG00000197102,188.66957,144.40495,139.78365,197.04141,101.313484,201.23676,229.89302,221.03651,75.45216,179.11012,260.93515,242.01758
ENSG00000197106,0.6306665,1.8820688,1.7016689,78.76022,1.1856611,1.870709,100.47124,141.7778,0.31575117,169.86156,79.98639,37.496128
ENSG00000197111,123.6583,113.86389,161.4748,68.17062,101.441376,152.65057,75.391685,180.52663,102.85237,94.39171,162.63959,66.31855
ENSG00000197114,0.17931066,0.31090453,0.20300993,0.3598945,0.07439477,0.2887914,0.03114003,0.1957831,0.13175681,0.25571656,0.0,0.0
ENSG00000197119,198.95308,171.8667,90.32407,38.816944,52.355213,130.91461,37.17245,42.457523,190.03613,38.786816,23.339458,29.431046
ENSG00000197121,70.94352,45.38148,15.313737,184.24986,175.31323,21.103249,193.11546,118.20964,151.19493,170.45349,124.300514,203.49214
ENSG00000197122,0.5090649,6.4918637,18.188053,20.132504,14.530059,5.787026,19.3993,26.402174,11.026078,7.3764143,0.0,8.664483
ENSG00000197123,0.11478217,0.04695642,0.0,0.10028991,0.09841468,0.0,0.08287104,0.0,0.45824283,0.09953587,0.0,0.37718654
ENSG00000197124,29.948683,12.804342,8.773432,17.6278,15.112519,14.758373,18.315828,13.313458,4.708056,19.408316,26.728006,18.094555
ENSG00000197128,0.030795436,0.0,0.0,0.008793748,0.0,0.0,0.01038001,0.0,0.5126654,0.09953587,0.0,0.0
ENSG00000197134,8.603125,3.8290427,11.638843,4.1801724,8.252497,8.466839,5.4606752,6.6009493,1.8814977,1.5860817,11.108906,2.5220537
ENSG00000197136,9.238458,14.214819,12.017715,6.6285844,7.6077824,9.554795,7.506479,11.925695,8.120444,6.8949943,10.822253,2.8234956
ENSG00000197140,18.661705,26.08827,15.539102,40.589306,26.98741,8.6364565,51.99677,11.513009,46.34851,48.138657,46.02231,72.809135
ENSG00000197142,1.1344712,2.259203,20.27845,1.0512041,1.4064428,286.1877,1.4670459,75.91532,2.1222978,0.67700654,2.6160479,0.37718654
ENSG00000197147,183.63771,24.154589,68.84848,44.34156,45.38913,108.56799,47.417355,42.113113,35.454575,69.44298,4.1031027,24.538427
ENSG00000197150,26.215698,28.017012,19.174898,23.18506,16.503658,9.489574,22.596077,16.738401,28.061535,19.765217,10.489491,28.935608
ENSG00000197153,0.30907312,0.3154292,5.1771626,0.204067,0.05238117,0.0,0.18201274,0.070252694,0.13175681,0.26833537,0.0,0.0
ENSG00000197157,133.30173,257.47827,367.56924,109.74446,138.65746,186.03212,115.34283,150.81009,218.11687,140.18968,193.47363,108.81393
ENSG00000197162,23.267382,24.046995,33.019157,24.412722,19.892397,15.831812,23.183723,21.218523,14.389582,29.38263,74.323364,23.871016
ENSG00000197165,1.2618314,5.006014,1.708619,4.2556553,4.671799,5.106187,3.670015,1.1421834,0.82172906,5.1840296,7.18116,2.0691226
ENSG00000197168,8.347329,11.999508,3.0026994,13.296166,4.59284,106.38506,5.4191556,37.69896,573.3994,4.285471,0.0,6.423387
ENSG00000197170,29.648424,23.83101,34.317566,47.259457,27.66344,56.294926,57.818913,60.168797,27.438013,49.596107,38.140057,57.503704
ENSG00000197176,0.01467031,0.024572136,0.013899013,0.039990645,0.0,0.0,0.047229778,0.0,0.0,0.026906991,0.0,0.0
ENSG00000197177,3.2970564,5.9367967,0.9207602,33.34701,71.24533,0.6133877,28.779024,0.4065277,20.087437,15.654027,5.2320957,22.557802
ENSG00000197180,9.483363,3.5311005,7.0075974,2.2726915,2.2845786,3.3717425,2.3690827,4.2430468,6.605445,2.019201,0.0,1.1315597
ENSG00000197181,7.6810594,8.913801,3.3885734,8.653772,6.871922,1.6245471,7.229058,2.5069869,10.143153,18.915201,0.0,13.977203
ENSG00000197182,157.40485,168.2151,100.05171,24.761189,104.89433,126.165535,31.004023,121.39165,93.19497,26.200306,291.61322,27.933516
ENSG00000197183,98.83972,30.530518,148.99661,64.7781,27.063814,33.732082,58.067078,28.670893,32.153114,13.69221,102.62336,58.95172
ENSG00000197191,0.157891,0.18481393,0.0,0.13534872,0.1575095,0.0,0.34707442,0.086097285,0.09199717,0.0,0.0,0.37718654
ENSG00000197208,4.832483,15.758783,1.6411469,13.741836,6.285901,27.03802,13.113145,6.129082,35.369045,17.965664,3.8728282,11.822659
ENSG00000197210,0.06567706,4.737416,0.0628069,0.44069865,0.514162,0.031812336,0.44427815,3.6550484,1.495507,0.3898521,0.0,0.0
ENSG00000197217,37.518776,22.205462,43.54435,32.35029,32.05326,41.56016,39.110294,38.903633,20.20123,56.436665,39.230286,26.187857
ENSG00000197223,29.647383,30.5674,29.676186,43.157562,30.55011,30.928694,37.81269,39.670597,101.39725,37.45856,28.850965,28.807678
ENSG00000197226,46.262085,41.945827,69.7283,39.99347,31.894753,45.4665,38.325394,45.61566,20.184418,35.245308,63.64685,41.189175
ENSG00000197238,0.0067999517,0.021546518,0.055596054,0.0,0.0,0.0,0.01038001,0.070252694,0.0,0.09953587,0.0,0.0
ENSG00000197241,0.23165484,0.03445344,0.04169704,0.11717702,0.39834374,0.27569506,0.3836312,0.0,0.10273205,0.41295338,0.0,0.0
ENSG00000197245,0.09270163,1.0049404,0.14145818,0.8530638,0.29001793,83.78295,1.2620015,29.659096,0.0,2.2436752,0.0,0.37718654
ENSG00000197249,0.20656624,0.22964579,44.486446,0.16595072,0.24565801,0.031812336,0.34694436,0.4301162,0.13175681,0.5972152,1.2567804,0.0
ENSG00000197251,0.0035561712,0.03445344,0.013899013,0.5385842,0.0,0.089550525,0.56253815,0.0,0.0,0.026906991,0.0,1.9396553
ENSG00000197253,0.013205033,0.0,0.0,0.110261224,0.15164405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197256,2.5350695,27.908337,3.305938,1.8581656,4.5754185,59.701717,2.2564342,191.80194,27.507126,1.6315533,0.0,0.8838403
ENSG00000197261,0.037996493,0.119835064,0.0628069,1.9855335,0.0,2.6581316,1.525427,0.64317745,1.224766,0.0,4.667599,0.0
ENSG00000197265,29.462135,35.87273,51.694668,42.64945,23.796215,47.17322,41.330807,50.814182,87.30906,32.98266,53.845154,51.21092
ENSG00000197272,0.20641059,0.56877047,3.570346,0.5827681,0.2238131,1.0816822,0.6976297,0.47906142,0.13175681,0.080720976,0.0,1.1852821
ENSG00000197275,4.2959423,3.850208,2.8210244,5.376366,5.132214,0.8076597,6.2641025,2.9080994,1.8479912,3.3656583,1.2567804,4.537454
ENSG00000197279,0.33143052,0.39378917,1.1946768,1.4338382,0.43582037,0.20981775,2.4436605,0.59108865,1.8283495,0.388299,0.0,2.8992405
ENSG00000197283,7.909532,51.092274,9.548682,44.15948,27.2876,12.520505,37.683384,53.572403,92.34943,43.636105,29.471842,37.01769
ENSG00000197291,1.150226,10.388489,0.14145818,1.0549206,2.595571,12.967212,1.2551868,10.752043,15.23038,1.2521955,0.0,6.9505253
ENSG00000197296,7.5278764,9.657053,5.3467236,8.9069395,7.721201,6.7201934,9.903243,11.001657,6.1175604,8.168799,18.927433,5.840988
ENSG00000197299,5.9697328,12.970782,10.056871,1.7547501,94.10558,2.7968233,3.3166986,0.43239725,3.9433608,1.2181937,0.0,3.2544048
ENSG00000197301,0.12067206,1.144248,0.6064576,1.2307734,7.9256625,25.120924,0.7096708,3.6728632,0.52433145,0.0,1.2567804,5.0441074
ENSG00000197302,32.501682,34.192303,49.048367,30.684074,45.806015,55.76628,35.600826,39.974735,39.13422,46.485462,40.675888,39.227497
ENSG00000197308,0.015428323,0.06796291,0.0,0.03291713,0.0,0.05933514,4.0502214,0.0,0.0,12.7802105,0.0,0.0
ENSG00000197309,0.0,0.0,0.0,0.0892489,0.0,0.0,0.025404288,0.0,0.0,0.0,0.0,0.0
ENSG00000197312,74.43261,32.257988,93.65146,30.749352,26.571156,38.759426,33.690212,36.807693,33.51156,51.552876,54.58354,20.207724
ENSG00000197321,17.157372,13.63967,12.143167,35.69514,26.425648,439.3534,48.750076,365.15182,66.20627,97.912766,0.0,50.31934
ENSG00000197323,120.54314,113.84443,169.97472,151.27228,140.09216,155.43102,156.80266,140.93155,106.32233,161.2005,143.08539,106.8437
ENSG00000197324,18.731018,35.016647,21.800417,1.3336308,15.227212,85.164024,1.0036156,60.248096,25.99566,0.9885969,2.0515513,0.37718654
ENSG00000197329,74.40405,15.105163,530.16724,22.467333,127.97723,295.545,14.761007,116.68501,43.046425,12.979106,81.71864,19.08738
ENSG00000197332,1.7137275,3.2152405,2.095706,6.709424,3.210332,3.1335363,7.2854843,2.977053,7.7960005,7.3988953,39.840897,6.885996
ENSG00000197343,0.1141106,0.04695642,0.04169704,0.026381243,0.06338806,0.0,0.043500926,0.0,0.0,0.26833537,0.0,0.0
ENSG00000197345,6.920871,6.7544217,6.5324244,6.745569,9.660392,9.7064495,8.092829,16.43421,7.439502,6.2714467,5.0271215,3.6536133
ENSG00000197353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3188674,0.0,0.0,0.0
ENSG00000197355,18.65026,26.324877,13.228657,5.8104663,7.4910374,1.1347363,7.4835505,4.1920657,11.9828205,0.42718506,0.0,3.2006824
