gene,symbol,g,lineage,agtr1
ENSG00000103091,WDR59,0.1807575713306799,0.3045301092287533,0.0
ENSG00000103111,MON1B,0.1399843440578192,0.0,0.0
ENSG00000103121,CMC2,0.3755173950895447,0.0,0.0
ENSG00000103145,HCFC1R1,0.0343636898280548,-3.6133314135735386,0.0
ENSG00000103148,NPRL3,-0.5218606201369054,-1.8753583003012746,4.87796273461818
ENSG00000103150,MLYCD,0.1693256779516159,-2.2929918019339204,0.0
ENSG00000103160,HSDL1,0.2632330356825655,0.6459370252010367,0.0
ENSG00000103222,ABCC1,-0.3919032782074909,-2.12611014994501,3.96209436738721
ENSG00000103253,HAGHL,-0.1872450326423341,-3.4262510654784024,0.0
ENSG00000103257,SLC7A5,0.0752327131431292,-3.277405335121337,4.43404335745284
ENSG00000103264,FBXO31,-0.0942564636847237,-2.5947018903311245,5.67390554313253
ENSG00000103275,UBE2I,-0.4819714388079425,0.0,0.0
ENSG00000103342,GSPT1,0.1788731046802572,0.0,0.0
ENSG00000103351,CLUAP1,-0.0738210138477355,0.0,0.0
ENSG00000103353,UBFD1,-0.2216588439406056,-2.45595969997727,0.0
ENSG00000103365,GGA2,0.2713077561553945,0.19724320995687172,0.0
ENSG00000103381,CPPED1,0.0973963732071529,-3.3588156499002393,6.81672003004946
ENSG00000103404,USP31,0.38889688930257,0.0,0.0
ENSG00000103415,HMOX2,0.0264400023317015,-2.1175281254139224,0.0
ENSG00000103423,DNAJA3,-0.1991336198062089,-1.0771882552869425,0.0
ENSG00000103429,BFAR,0.0265301572526663,0.0,0.0
ENSG00000103460,TOX3,0.1495032628473374,-6.606434103122761,17.9855246541739
ENSG00000103485,QPRT,0.0576068338820507,-3.2071596039877157,2.12254749193265
ENSG00000103489,XYLT1,-0.511676882918822,-1.8232516094638016,9.47048865615216
ENSG00000103496,STX4,0.3260530815005312,0.0,0.0
ENSG00000103502,CDIPT,-0.0734668906027395,-2.3575882286457817,0.0
ENSG00000103528,SYT17,0.0202667285782512,-6.47823668101689,21.8538356458536
ENSG00000103540,CCP110,-0.1007440855656658,0.4268973962918767,0.0
ENSG00000103591,AAGAB,-0.3146180577950416,1.2184982627045025,0.0
ENSG00000103647,CORO2B,-0.0380397987873333,0.0,0.0
ENSG00000103653,CSK,-0.3148709068171976,0.0,0.0
ENSG00000103657,HERC1,-0.2831073687052556,-0.969435778481615,2.87173136345213
ENSG00000103723,AP3B2,0.1034063226374923,0.3534967758947583,0.0
ENSG00000103769,RAB11A,-0.1696427561579431,-1.77830578311075,0.0
ENSG00000103876,FAH,0.200823527631169,-0.08028013293156344,1.74605187294112
ENSG00000103978,TMEM87A,0.0309742987864887,0.0,0.0
ENSG00000103994,ZNF106,-0.0526606936052635,0.0,0.0
ENSG00000104067,TJP1,-0.1454678273399224,0.0,0.0
ENSG00000104093,DMXL2,-0.1873935059548181,-2.147707988374835,5.40307024005956
ENSG00000104112,SCG3,0.0393268840167679,-0.5346849518353469,0.0
ENSG00000104131,EIF3J,0.1726815635209837,-2.227266362925752,0.0
ENSG00000104133,SPG11,0.0396554363336391,0.0,0.0
ENSG00000104142,VPS18,-0.2764564120316564,-3.151572011098225,0.0
ENSG00000104164,BLOC1S6,-0.1427224852625158,0.9499100074473134,0.0
ENSG00000104177,MYEF2,0.2016764449151282,0.11614195940652748,0.0
ENSG00000104218,CSPP1,0.3302678166866549,-1.9549391638411788,6.80313609083337
ENSG00000104219,ZDHHC2,0.0123090437503325,2.694615034483532,0.0
ENSG00000104231,ZFAND1,-0.2449597948746657,0.0,0.0
ENSG00000104267,CA2,0.2215297342156142,-1.6076654771679175,0.0
ENSG00000104290,FZD3,0.0845394005997723,0.5019206765796567,0.0
ENSG00000104320,NBN,-0.1188099104230467,0.4644297538072617,0.0
ENSG00000104327,CALB1,0.5680324755760822,15.367524036537558,0.0
ENSG00000104332,SFRP1,0.3274228845724583,0.0,0.0
ENSG00000104341,LAPTM4B,-0.0081725901315837,0.0,0.0
ENSG00000104343,UBE2W,-0.655575775784545,0.0,0.0
ENSG00000104361,NIPAL2,0.121813033021953,1.0178410809700034,0.0
ENSG00000104381,GDAP1,-0.1055337594406493,-2.673330702816791,9.933488263721427
ENSG00000104388,RAB2A,0.0831327491688329,0.0,0.0
ENSG00000104408,EIF3E,0.427612922064805,-6.781144201334625,18.9437015428808
ENSG00000104412,EMC2,-0.1299612454914154,-0.10934076902923251,0.0
ENSG00000104427,ZC2HC1A,-0.0470724453026157,-0.2617287908376317,3.41585278138664
ENSG00000104435,STMN2,0.2059626177131915,-4.399869350046712,12.768645950488
ENSG00000104442,ARMC1,0.077986579190044,0.0,0.0
ENSG00000104447,TRPS1,0.0342549056940331,1.7845982449808837,0.0
ENSG00000104490,NCALD,0.5243640215804839,0.0,0.0
ENSG00000104517,UBR5,0.1467599213584263,0.0,0.0
ENSG00000104613,INTS10,-0.3882877484318289,-0.883216021173865,3.53286408469546
ENSG00000104635,SLC39A14,-0.0302023391478507,-0.4997310759129025,0.0
ENSG00000104643,MTMR9,0.1817339396207141,0.0,0.0
ENSG00000104660,LEPROTL1,0.051525208756555,0.0,0.0
ENSG00000104671,DCTN6,-0.0133942137399188,-1.322883717565385,0.0
ENSG00000104679,R3HCC1,0.0654371879036999,-1.8093318202718676,0.0
ENSG00000104687,GSR,-0.0847965202968255,0.0,0.0
ENSG00000104691,UBXN8,0.1566446772098458,-2.5406074661934626,0.0
ENSG00000104695,PPP2CB,-0.1283162284409553,-0.02513848969968413,0.0
ENSG00000104722,NEFM,0.1264880779550306,-2.6933394601314236,2.50773038495611
ENSG00000104723,TUSC3,0.2292207146300092,0.890487470997685,0.0
ENSG00000104738,MCM4,0.1501302932354159,-1.680558617641785,0.0
ENSG00000104756,KCTD9,-0.3154011813913535,0.0,0.0
ENSG00000104763,ASAH1,0.049762666021831,-2.774230018985058,4.51337331827295
ENSG00000104765,BNIP3L,-0.1273668029587239,-0.27095652900864836,0.0
ENSG00000104805,NUCB1,0.1209091189306048,-2.16845497112768,0.0
ENSG00000104823,ECH1,0.1780068288605368,-3.624038222904725,0.0
ENSG00000104833,TUBB4A,0.1084246464968127,-4.148170235935311,0.0
ENSG00000104852,SNRNP70,0.3953775966275041,0.4291971461085517,0.0
ENSG00000104853,CLPTM1,-0.4556984245951693,-1.9691385776298844,0.0
ENSG00000104863,LIN7B,-0.023809008098591,-2.575571101443127,0.0
ENSG00000104880,ARHGEF18,-0.3299647907370238,0.0,0.0
ENSG00000104884,ERCC2,0.1073701326851891,0.46605901606648353,0.0
ENSG00000104904,OAZ1,0.1892617815138846,-3.325476003421387,0.0
ENSG00000104915,STX10,0.1048203701942987,0.0,0.0
ENSG00000104967,NOVA2,0.1833617551156973,-0.36415130736465606,0.0
ENSG00000104969,SGTA,-0.2099312260789122,-2.1641549070252295,0.0
ENSG00000104979,C19ORF53,0.022142583934841,-4.11505966932898,0.0
ENSG00000104980,TIMM44,-0.2595746221003672,-1.7887592773947159,0.0
ENSG00000105058,FAM32A,0.0416348764608208,-3.7256735953573936,0.0
ENSG00000105088,OLFM2,0.1297472043049999,-0.3927770766767946,0.0
ENSG00000105171,POP4,-0.0870011539013877,-2.7017535207298615,0.0
ENSG00000105185,PDCD5,0.2954011706256585,-2.2154093274772886,0.0
ENSG00000105186,ANKRD27,-0.1611155196525788,-3.4127965795853696,7.582723687245909
ENSG00000105193,RPS16,0.2182551393829786,-1.9809468909633603,0.0
ENSG00000105202,FBL,0.3195545459692367,0.59048092095857,0.0
ENSG00000105204,DYRK1B,-0.0105258079751827,0.0,0.0
ENSG00000105220,GPI,-0.0559334441427419,-1.3707962607750965,6.90072918051229
ENSG00000105245,NUMBL,0.0862301134777072,-3.672632901684569,5.68604473553616
ENSG00000105254,TBCB,0.0090875952181457,-3.06530482242908,0.0
ENSG00000105255,FSD1,-0.0561034180661378,-2.3417127834394775,0.0
ENSG00000105258,POLR2I,-0.0775643338237137,-3.602431401607309,0.0
ENSG00000105270,CLIP3,-0.4372050418685914,-2.1775477088913178,0.0
ENSG00000105278,ZFR2,0.0670063404799013,0.6118696137379684,0.0
ENSG00000105290,APLP1,0.5868833447230575,-2.0357096790896287,0.0
ENSG00000105323,HNRNPUL1,-0.2509790709053302,-2.860877967102487,9.031634108065267
ENSG00000105325,FZR1,-0.0934479883726124,-2.236258494704872,0.0
ENSG00000105339,DENND3,-0.0445472898717131,-7.5109397659327115,23.8572172388376
ENSG00000105357,MYH14,0.142573048944348,-2.543961658139805,6.37348142040507
ENSG00000105364,MRPL4,0.0892561648437161,-2.1533440150104575,0.0
ENSG00000105372,RPS19,0.0836650407867293,-2.8561826627473352,0.0
ENSG00000105379,ETFB,-0.2372333970688438,-3.297158020531932,0.0
ENSG00000105426,PTPRS,0.2460158510651331,1.0915416074266868,0.0
ENSG00000105429,MEGF8,0.0204521642728194,0.0,0.0
ENSG00000105438,KDELR1,-0.0708266864091537,-2.3824280647597216,0.0
ENSG00000105447,GRWD1,0.0531097040137126,-1.8932601786380876,0.0
ENSG00000105499,PLA2G4C,0.1680050481400741,0.4252858145541867,0.0
ENSG00000105516,DBP,0.0403161391267985,-2.9526785658783,0.0
ENSG00000105518,TMEM205,0.3417568883051545,-2.5041844459857985,0.0
ENSG00000105568,PPP2R1A,-0.3209684283603545,-1.8262367993550377,0.0
ENSG00000105576,TNPO2,-0.0081551905831944,0.0,0.0
ENSG00000105618,PRPF31,0.052953284132296,-1.6073435757987475,0.0
ENSG00000105649,RAB3A,0.2187975799244855,-3.5399149482482493,0.0
ENSG00000105671,DDX49,-0.3610792722680647,-1.9939668214426436,0.0
ENSG00000105698,USF2,-0.1506830821610731,0.0,0.0
ENSG00000105700,KXD1,-0.014177633870168,-2.022429528988995,0.0
ENSG00000105701,FKBP8,0.0220707970635945,-2.4952536534583265,0.0
ENSG00000105705,SUGP1,0.1781068153513566,0.0,0.0
ENSG00000105723,GSK3A,-0.0146762234599504,-2.0015972991012316,0.0
ENSG00000105737,GRIK5,0.0597939186644431,-1.4471233672381327,2.02404168014256
ENSG00000105771,SMG9,-0.0989992196605444,0.0,0.0
ENSG00000105778,AVL9,-0.2796883784725886,0.0,0.0
ENSG00000105784,RUNDC3B,0.0824696091230421,-0.9319221640712179,4.30769753033061
ENSG00000105793,GTPBP10,0.1662338712698812,0.0,0.0
ENSG00000105819,PMPCB,-0.102551988083203,0.0,0.0
ENSG00000105835,NAMPT,0.0692716214161466,1.133607255353915,0.0
ENSG00000105854,PON2,0.0762651962182782,-8.96232666735293,22.3724528027954
ENSG00000105939,ZC3HAV1,0.627008565211915,5.36772117243054,0.0
ENSG00000105983,LMBR1,0.0733187311721469,0.0,0.0
ENSG00000105993,DNAJB6,0.2233887719310862,0.4600674760555017,0.0
ENSG00000106028,SSBP1,0.1205972527020388,0.0,0.0
ENSG00000106049,HIBADH,-0.0424605517994832,0.0,0.0
ENSG00000106052,TAX1BP1,0.0016422110223218,0.0,0.0
ENSG00000106070,GRB10,-0.0301878815052004,-1.1185033994501912,7.491227644607459
ENSG00000106077,ABHD11,-0.3495943855088734,0.0,0.0
ENSG00000106078,COBL,0.5413729975233221,-4.068963671986465,21.4994216534404
ENSG00000106086,PLEKHA8,0.0615593626804894,-0.6807561159997115,4.234236047847769
ENSG00000106123,EPHB6,-0.1233680638354339,3.4928004834162234,0.0
ENSG00000106144,CASP2,0.1303638159290163,2.5558116764031533,3.83704656119998
ENSG00000106244,PDAP1,0.3047836092187134,-2.813185226579325,0.0
ENSG00000106261,ZKSCAN1,0.0312899367024927,-1.4161988889420876,2.19507686644473
ENSG00000106263,EIF3B,-0.080513678869785,-2.405457351662017,0.0
ENSG00000106266,SNX8,0.1469190495876097,-0.2513583105361725,0.0
ENSG00000106278,PTPRZ1,-0.3672601250855794,-7.791120141047393,23.0951713769816
ENSG00000106299,WASL,0.0357877376075412,0.244679844901355,0.0
ENSG00000106344,RBM28,0.0876640025504658,0.0,0.0
ENSG00000106348,IMPDH1,0.1880388660742492,-2.141830082661772,0.0
ENSG00000106351,AGFG2,0.0821171475364605,0.6224726500908849,0.0
ENSG00000106355,LSM5,-0.3028181074354465,-1.2778301205765885,0.0
ENSG00000106392,C1GALT1,-0.0191911278970623,-0.4839115272494125,0.0
ENSG00000106399,RPA3,0.2061356953511554,0.6322326207661367,0.0
ENSG00000106400,ZNHIT1,0.0715970175442408,-4.076869644759261,0.0
ENSG00000106443,PHF14,-0.1799430433500687,-1.4402073994285274,3.9285001942736897
ENSG00000106460,TMEM106B,0.4097981874241591,0.0,0.0
ENSG00000106477,CEP41,0.4113295252161873,4.06143751876585,0.0
ENSG00000106484,MEST,0.5684709905676795,5.356267989782417,0.0
ENSG00000106524,ANKMY2,0.2255378470658925,0.0,0.0
ENSG00000106537,TSPAN13,0.293388812811259,1.3223941345407193,0.0
ENSG00000106591,MRPL32,-0.1647153999750465,-2.4812027219909116,0.0
ENSG00000106603,COA1,0.0856600418824712,0.0,0.0
ENSG00000106605,BLVRA,-0.1153439236016658,0.0,0.0
ENSG00000106608,URGCP,0.0825440595359631,0.0,0.0
ENSG00000106609,TMEM248,0.2999593391567848,0.7677138545177583,0.0
ENSG00000106615,RHEB,-0.069135154171859,-0.9577343677804802,4.08424362513549
ENSG00000106617,PRKAG2,-0.1866757820323764,0.0,0.0
ENSG00000106628,POLD2,0.1042277239287601,-1.9624676257468523,0.0
ENSG00000106635,BCL7B,0.1236237399419309,0.7167151504856499,0.0
ENSG00000106665,CLIP2,-0.0920218297063927,-1.1757227473041199,3.6304391307625505
ENSG00000106682,EIF4H,-0.0504110046504512,0.0,0.0
ENSG00000106683,LIMK1,0.0374253908447579,0.0,0.0
ENSG00000106688,SLC1A1,-0.1802987627104412,1.5286443217695933,0.0
ENSG00000106692,FKTN,-0.0814351983034481,0.3342211672304984,0.0
ENSG00000106701,FSD1L,-0.0593826876791305,-1.794336998639842,6.98295089138323
ENSG00000106723,SPIN1,0.1358395575301441,0.0,0.0
ENSG00000106733,NMRK1,-0.1360832682591026,0.0,0.0
ENSG00000106771,TMEM245,0.2241980123843334,0.012263591794927975,0.0
ENSG00000106772,PRUNE2,0.0196901650501401,-0.2876001341516139,4.17348218841458
ENSG00000106780,MEGF9,-0.1530319590142338,-3.3681837282105396,11.6751621494074
ENSG00000106789,CORO2A,-0.2115288296174777,-5.372870752319452,14.1378502257203
ENSG00000106799,TGFBR1,-0.0587127175048904,-3.0825485009686266,10.2140785377242
ENSG00000106803,SEC61B,0.2216875267339742,-1.4538053253397552,0.0
ENSG00000106829,TLE4,-0.0489172746293114,-2.6787005448195393,0.0
ENSG00000106976,DNM1,0.2533165436449095,-2.2846256382595986,10.3444488634812
ENSG00000106993,CDC37L1,-0.0840176580902851,-1.6761427992074824,0.0
ENSG00000107021,TBC1D13,-0.1185624907784231,0.30938911108156336,0.0
ENSG00000107077,KDM4C,0.0362119266624182,-1.0588614196905999,4.84603352241679
ENSG00000107104,KANK1,-0.0534541512883527,-4.029493365050776,12.6769831403643
ENSG00000107105,ELAVL2,-0.4502461500374702,-2.8228363302145163,13.4866011305467
ENSG00000107130,NCS1,0.1277563351520379,0.0,0.0
ENSG00000107164,FUBP3,-0.4520047728179595,0.1510770321756416,0.0
ENSG00000107185,RGP1,0.2206071882251448,0.07420468147771236,0.0
ENSG00000107186,MPDZ,-0.1889603589720371,-2.0672204807866557,3.708950940667
ENSG00000107223,EDF1,0.1435725185350268,-2.806778882488955,0.0
ENSG00000107242,PIP5K1B,-0.1917275848139847,-4.249556638754332,16.9398637361821
ENSG00000107262,BAG1,-0.0344075352894184,-2.43595810787758,0.0
ENSG00000107263,RAPGEF1,-0.2343378431750507,-1.556540083599305,6.22616033439722
ENSG00000107290,SETX,-0.4253085840178464,0.4028133034883516,0.0
ENSG00000107295,SH3GL2,-0.0729088215438623,0.0,0.0
ENSG00000107331,ABCA2,0.0024580733728351,0.0,0.0
ENSG00000107341,UBE2R2,0.2202425137361268,-1.3692799552393926,4.26831378003223
ENSG00000107362,ABHD17B,-0.0156495306120515,-1.973821452547405,5.01644354184831
ENSG00000107372,ZFAND5,-0.2413549547894317,-3.2070624406125,0.0
ENSG00000107404,DVL1,0.0434890527303251,-1.8599424168675875,0.0
ENSG00000107518,ATRNL1,0.2261534753412486,-0.6430142051795634,4.20995451524875
ENSG00000107537,PHYH,0.0860179250403005,-2.1447283616529176,0.0
ENSG00000107551,RASSF4,0.0611864954452018,-1.7782283561598125,0.0
ENSG00000107560,RAB11FIP2,0.0209758862418946,0.0,0.0
ENSG00000107581,EIF3A,0.092499062018935,-2.4101684896126354,0.0
ENSG00000107625,DDX50,-0.2118030642352675,0.36492871711358665,0.0
ENSG00000107643,MAPK8,-0.3328788316416129,-0.947045495343945,3.78818198137578
ENSG00000107651,SEC23IP,-0.6135125509411362,0.26649234191514165,0.0
ENSG00000107669,ATE1,0.2623160341133391,0.2663389167808297,0.0
ENSG00000107742,SPOCK2,0.2768332043274237,-1.362309954805668,0.0
ENSG00000107745,MICU1,0.0934642817151322,-0.9067841953948728,7.560162803948071
ENSG00000107758,PPP3CB,-0.0733166181422913,0.22938040162762666,0.0
ENSG00000107771,CCSER2,-0.5035305079123487,-1.1668546017834713,3.8582973115299697
ENSG00000107798,LIPA,0.0675456727472643,-1.941698190496805,7.99330201506369
ENSG00000107819,SFXN3,0.2436394269186101,-0.6176611705326125,2.47064468213045
ENSG00000107829,FBXW4,0.124662364260514,-0.062519133729503,0.0
ENSG00000107854,TNKS2,0.3242611399962713,-0.20835830339463474,0.0
ENSG00000107862,GBF1,0.2049591678055197,-2.612436504394456,10.7003166543473
ENSG00000107864,CPEB3,0.0558973210168238,-1.6220861197717122,6.89069884854493
ENSG00000107874,CUEDC2,0.0652589453459501,-2.114687736277125,0.0
ENSG00000107897,ACBD5,-0.2859481675515898,0.0,0.0
ENSG00000107902,LHPP,0.0082228377969806,0.0,0.0
ENSG00000107929,LARP4B,-0.6373224413656229,-0.64210320208609,3.48673897273724
ENSG00000107937,GTPBP4,0.1403800993597765,-2.2593169782587332,0.0
ENSG00000107949,BCCIP,-0.0293485597430863,0.0,0.0
ENSG00000107951,MTPAP,0.082165990078279,0.0,0.0
ENSG00000107954,NEURL1,-0.056767219205128,0.0,0.0
ENSG00000107957,SH3PXD2A,-0.1057315065412031,-3.874494350263379,11.7157206708947
ENSG00000107959,PITRM1,-0.0674711682598805,-0.69868554268161,0.0
ENSG00000108001,EBF3,-0.019438833378129,-8.239113987524211,34.0378835224579
ENSG00000108039,XPNPEP1,0.1978784468440028,0.0,0.0
ENSG00000108055,SMC3,0.2388311344481148,-1.8059222179683,0.0
ENSG00000108061,SHOC2,-0.1266597743206252,-2.0184665790040324,2.33166972849031
ENSG00000108091,CCDC6,0.001596443065012,-0.2818752956518422,5.78772788925235
ENSG00000108094,CUL2,-0.0664608835140072,-1.5527518716970954,0.0
ENSG00000108100,CCNY,-0.5327916166731326,0.22062553006931332,0.0
ENSG00000108107,RPL28,0.1922802014052969,-2.404191369414562,0.0
ENSG00000108175,ZMIZ1,-0.0095270768705171,0.0,0.0
ENSG00000108176,DNAJC12,-0.0154989096027258,-0.44680052834760353,0.0
ENSG00000108179,PPIF,0.038882876326622,-1.747331015795725,0.0
ENSG00000108231,LGI1,0.4508465449511998,0.44159412831454004,0.0
ENSG00000108256,NUFIP2,-0.0666027512629123,-1.6587865792838725,2.2338331041797894
ENSG00000108262,GIT1,0.1716064433023522,-2.4572049643305,2.70832160913862
ENSG00000108298,RPL19,0.1976698376117829,-3.0056110421240936,0.0
ENSG00000108306,FBXL20,-0.0067459289061969,-1.7795072469482118,4.70997956013572
ENSG00000108309,RUNDC3A,0.1531817632750471,-5.584394522457369,6.89749044345571
ENSG00000108312,UBTF,-0.0904131870687435,-3.206306812352725,0.0
ENSG00000108344,PSMD3,0.022889994148185,-2.6758991035008433,0.0
ENSG00000108349,CASC3,0.6348077533791818,0.0,0.0
ENSG00000108352,RAPGEFL1,0.0876331581310828,0.0,0.0
ENSG00000108379,WNT3,-0.5918218866751567,-3.612177420001525,14.4487096800061
ENSG00000108384,RAD51C,-0.044348454995675,0.0,0.0
ENSG00000108389,MTMR4,-0.3174965678233465,0.0,0.0
ENSG00000108395,TRIM37,0.1583278759392454,-0.0964828731340942,1.9894131802344497
ENSG00000108406,DHX40,0.034599481298424,0.7739891058185816,0.0
ENSG00000108424,KPNB1,0.1404376968883753,-1.8367694506119627,0.0
ENSG00000108433,GOSR2,-0.2028469056197492,-1.5252750115430507,0.0
ENSG00000108443,RPS6KB1,-0.1357359270745105,0.35309500730477833,0.0
ENSG00000108468,CBX1,0.0213093682159653,1.2082194812247133,0.0
ENSG00000108509,CAMTA2,0.0765419591490638,0.0,0.0
ENSG00000108510,MED13,-0.2727372772381358,-1.745188819342475,6.68935966320029
ENSG00000108528,SLC25A11,-0.0630563860459419,-3.2096782655441802,0.0
ENSG00000108551,RASD1,0.1105605552282696,-1.7531103418383034,0.0
ENSG00000108582,CPD,-0.1217376748199255,-0.5392115165309925,0.0
ENSG00000108587,GOSR1,-0.1221540262023877,0.0,0.0
ENSG00000108588,CCDC47,0.0330436895330312,-1.4103795176682485,0.0
ENSG00000108599,AKAP10,0.1156318517046072,0.6520022050358117,0.0
ENSG00000108654,DDX5,0.1866083413095859,-1.8375361672412134,0.0
ENSG00000108669,CYTH1,-0.2513956133097314,0.0,0.0
ENSG00000108671,PSMD11,0.1412158723661462,-2.234825422342549,4.69614575025147
ENSG00000108679,LGALS3BP,0.2861268176054145,-3.8555779270451,0.0
ENSG00000108684,ASIC2,-0.1651974933760688,1.2497212742633559,0.0
ENSG00000108773,KAT2A,0.1113012840353335,0.0,0.0
ENSG00000108788,MLX,0.0832940815199334,-1.8230143382732034,0.0
ENSG00000108797,CNTNAP1,0.1499222463132055,0.0,0.0
ENSG00000108799,EZH1,-0.1125733669022643,0.4908645347834933,0.0
ENSG00000108819,PPP1R9B,-0.2100674790704398,0.0,0.0
ENSG00000108826,MRPL27,-0.0016937539037588,-2.9880029347838932,0.0
ENSG00000108828,VAT1,-0.151060973848871,-6.907026747389872,7.61337643627144
ENSG00000108829,LRRC59,-0.430045963217077,-2.1015722157155494,0.0
ENSG00000108830,RND2,0.6491216572380539,1.350432669024298,0.0
ENSG00000108848,LUC7L3,0.1954652891667795,0.0,0.0
ENSG00000108852,MPP2,-0.1741682817952952,0.0,0.0
ENSG00000108861,DUSP3,-0.344661701967167,-2.1802208000093,0.0
ENSG00000108883,EFTUD2,-0.3170214452676869,0.0,0.0
ENSG00000108946,PRKAR1A,-0.1893223021389893,-1.7792356024144806,0.0
ENSG00000108953,YWHAE,0.1243410695549266,-1.2222882792542857,0.0
ENSG00000108960,MMD,-0.2895124447790707,-6.1706760009157255,15.5352219607481
ENSG00000109046,WSB1,0.0478736686894711,-2.2468922086184735,6.88431992788312
ENSG00000109065,NAT9,0.1606569248145306,-2.109677550588923,0.0
ENSG00000109099,PMP22,0.1364888031062716,0.5792361635853184,0.0
ENSG00000109103,UNC119,-0.1237430536194693,0.0,0.0
ENSG00000109107,ALDOC,0.355638459125266,-2.575777075383667,0.0
ENSG00000109111,SUPT6H,-0.2726764339122065,-1.2542901824742083,0.0
ENSG00000109118,PHF12,0.2917277127258885,0.292587779588105,0.0
ENSG00000109133,TMEM33,0.2401253404766434,-1.6628823188711424,0.0
ENSG00000109158,GABRA4,-0.2620170825629223,-11.777399113681778,28.8049195129126
ENSG00000109171,SLAIN2,0.2830706306625179,-2.8854419630135895,10.4617587825083
ENSG00000109180,OCIAD1,0.1214925883709901,-1.6671576140963769,0.0
ENSG00000109184,DCUN1D4,-0.1371366013419859,-1.3958110508029633,2.1477769256616295
ENSG00000109189,USP46,0.1148656502488161,1.2163976403466366,0.0
ENSG00000109270,LAMTOR3,-0.3931766853481761,-1.64988581209797,0.0
ENSG00000109332,UBE2D3,0.5091528126778087,0.0,0.0
ENSG00000109339,MAPK10,-0.2156811200022384,-1.737648172106073,6.47192800490026
ENSG00000109390,NDUFC1,0.22146895874917,-1.8267820947678084,0.0
ENSG00000109436,TBC1D9,-0.2564097864713967,-4.280353756728874,11.1570685688207
ENSG00000109445,ZNF330,0.0510826188092833,-2.02961963645676,0.0
ENSG00000109452,INPP4B,-0.2114856106888729,-3.325433215056704,11.4664371539006
ENSG00000109458,GAB1,0.3892766450580245,-0.7937901722805133,0.0
ENSG00000109466,KLHL2,0.3123936013313015,-0.8092331971447178,3.30590677233817
ENSG00000109472,CPE,-0.0687456081525656,-3.2678464045291813,7.242961228624061
ENSG00000109475,RPL34,0.0311457628797413,-1.8150131542245935,0.0
ENSG00000109501,WFS1,0.3395223834454053,-2.2755239533193357,0.0
ENSG00000109519,GRPEL1,0.2444343595697162,-2.739277592637857,0.0
ENSG00000109572,CLCN3,-0.1176464467436053,-0.21395613761994442,2.205938963029
ENSG00000109606,DHX15,0.0722017260301422,0.0,0.0
ENSG00000109654,TRIM2,0.216075934434052,-2.1616024684649178,4.39471346389571
ENSG00000109670,FBXW7,0.14600185774589,-0.19660961024877632,0.0
ENSG00000109680,TBC1D19,-0.0169752453667869,-0.6654262271113498,6.497285308907809
ENSG00000109689,STIM2,0.1258493110161571,0.3930998061716884,0.0
ENSG00000109738,GLRB,-0.1212733729728337,-0.0678587722340876,0.0
ENSG00000109756,RAPGEF2,0.1488977817349192,0.0,0.0
ENSG00000109762,SNX25,-0.3467812749285821,-3.1525209507212786,12.8148648818323
ENSG00000109790,KLHL5,0.1071118556107175,-2.91225817045155,11.6490326818062
ENSG00000109832,DDX25,-0.2231056448096617,-0.5130290242183557,0.0
ENSG00000109846,CRYAB,0.4648294018902271,0.0,0.0
ENSG00000109854,HTATIP2,0.2119135353120032,0.4337201877855867,0.0
ENSG00000109881,CCDC34,-0.3054879519996537,0.0,0.0
ENSG00000109917,ZPR1,0.218513386326496,0.0,0.0
ENSG00000109919,MTCH2,-0.2894579944769569,0.0,0.0
ENSG00000109920,FNBP4,-0.3783881514282982,0.17747047958412815,0.0
ENSG00000109929,SC5D,-0.1449154750993584,-2.4547702712960042,0.0
ENSG00000109956,B3GAT1,-0.2688176901680315,0.0,0.0
ENSG00000110002,VWA5A,0.5772313812735075,1.6354240279404966,0.0
ENSG00000110013,SIAE,-0.395959087196031,0.07720717146981415,0.0
ENSG00000110042,DTX4,0.2567782545307002,0.0,0.0
ENSG00000110046,ATG2A,-0.0958368802804807,0.0,0.0
ENSG00000110047,EHD1,0.3682201875627849,0.0,0.0
ENSG00000110048,OSBP,-0.3941379510925209,0.0,0.0
ENSG00000110074,FOXRED1,-0.1187007953729697,-1.8640398767233024,0.0
ENSG00000110075,PPP6R3,-0.0714472139004251,-2.207719162637943,6.13364982967683
ENSG00000110076,NRXN2,-0.1354293981186221,0.9824300792290931,0.0
ENSG00000110107,PRPF19,-0.2147139147891514,-2.4851077222808318,0.0
ENSG00000110172,CHORDC1,0.5785404451421386,-2.028174018616205,0.0
ENSG00000110237,ARHGEF17,-0.2702874485481223,0.0,0.0
ENSG00000110274,CEP164,-0.0879785251904912,-0.07565412615371225,0.0
ENSG00000110315,RNF141,-0.2500039865353845,0.23005828224929167,0.0
ENSG00000110318,CEP126,0.4309972161206997,0.0,0.0
ENSG00000110321,EIF4G2,-0.0118695027399309,-2.1573324181726186,0.0
ENSG00000110330,BIRC2,0.1714162082507902,0.14173765879002184,0.0
ENSG00000110344,UBE4A,-0.2376033759563981,0.0,0.0
ENSG00000110367,DDX6,-0.3881349176349994,0.0,0.0
ENSG00000110395,CBL,0.036699684805341,-0.11850548108957604,0.0
ENSG00000110422,HIPK3,-0.1507602090895924,0.0,0.0
ENSG00000110427,KIAA1549L,0.474471496585977,2.0685969422523023,0.0
